tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1310,505,60,155,975,24,156,16,192.84,1.053,1.237,0.075,0.044,0.115,-0.555,1.598,0.3404,2.3090,0.806,0.219,0.054,0.079,0.070,51,147,32,0,2,0,46977.23,1649.735,11950.107,35.993,443.976,9.429,9012.285,3898.574,24.733,3087.793,2470.234,1140.598,343.911,378.177,0.000204,-0.002665,131,0,30,2,19,18,15363,51,2,1.669,418,56,52,10,1,35,6
361,12.0,1293,560,60,153,992,19,129,17,207.55,1.054,1.245,0.075,0.044,0.114,-0.582,1.607,0.3493,2.3295,0.813,0.203,0.051,0.080,0.073,43,101,43,0,2,0,48368.00,1734.981,15252.029,44.479,690.207,9.806,8487.545,3703.808,27.713,5378.678,4302.943,1486.170,411.953,447.786,0.000129,-0.004242,123,0,37,6,31,27,14301,44,6,12.729,375,41,39,9,0,27,3
391,13.0,1341,612,60,158,1049,12,122,18,224.96,1.056,1.261,0.078,0.044,0.113,-0.612,1.612,0.3473,2.3877,0.822,0.184,0.049,0.079,0.078,61,63,36,0,2,0,51789.16,1846.792,17649.326,49.207,757.030,9.068,8667.164,3856.851,29.444,6238.280,4990.624,1353.202,523.025,446.824,0.000186,-0.005766,81,0,32,4,22,18,13652,0,4,10.422,232,31,24,11,0,7,6
421,14.0,1459,581,60,162,1170,9,118,20,234.88,1.063,1.280,0.078,0.045,0.108,-0.635,1.625,0.3463,2.4369,0.795,0.160,0.044,0.080,0.081,65,52,24,0,1,0,57412.54,1951.017,20290.400,23.541,790.573,9.400,9307.545,4234.051,30.275,8307.676,6646.141,700.809,370.207,337.158,0.000099,-0.005657,101,0,22,2,15,13,14239,3,2,2.963,184,14,14,8,0,5,1
451,15.0,1602,592,47,170,1310,7,115,26,233.74,1.070,1.289,0.078,0.045,0.105,-0.651,1.614,0.3508,2.4528,0.796,0.159,0.042,0.080,0.083,87,44,22,0,1,0,62693.25,2107.314,21733.131,22.211,760.300,11.565,10256.364,4758.248,37.461,8961.025,7168.820,731.480,587.390,418.802,0.000212,-0.007123,103,0,21,1,15,14,15618,3,1,2.006,178,27,27,7,0,15,5
481,16.0,1752,583,47,177,1461,5,109,30,218.32,1.075,1.298,0.078,0.046,0.102,-0.668,1.623,0.3592,2.4922,0.764,0.175,0.043,0.080,0.087,79,67,29,0,0,0,69408.66,2208.502,25300.898,25.704,916.457,9.171,11309.905,5241.387,47.062,10436.967,8349.574,1059.831,557.517,516.592,0.000135,-0.008538,151,0,28,1,20,19,16961,32,1,3.372,150,16,16,8,0,4,4
511,17.0,1907,565,47,172,1621,4,110,37,221.93,1.085,1.311,0.077,0.046,0.095,-0.681,1.632,0.3599,2.5028,0.798,0.180,0.041,0.080,0.090,69,64,59,0,1,0,75179.32,2365.575,27628.590,61.916,972.818,8.463,12529.979,5947.322,55.435,11928.433,9542.746,2321.624,463.561,581.813,0.000152,-0.009925,117,0,51,8,49,41,18859,0,8,27.679,121,12,12,7,0,1,4
541,18.0,2088,467,47,182,1794,5,107,37,198.02,1.088,1.317,0.078,0.047,0.092,-0.693,1.634,0.3597,2.5199,0.791,0.154,0.039,0.080,0.093,66,64,62,0,3,0,81176.14,2475.560,30014.548,27.928,1132.364,7.471,13737.195,6516.412,60.911,13013.511,10410.809,2218.074,711.142,674.783,0.000207,-0.010662,198,0,56,6,55,49,20010,60,6,11.767,125,8,8,2,0,0,6
571,19.0,2245,473,47,194,1942,4,105,47,186.98,1.089,1.324,0.078,0.045,0.091,-0.707,1.626,0.3559,2.5689,0.755,0.155,0.040,0.080,0.096,61,88,40,0,4,0,86854.59,2660.683,30199.632,21.634,1363.547,9.590,15027.669,7226.256,68.523,12126.585,9701.268,1230.301,632.666,592.761,0.000222,-0.011916,259,0,35,5,35,30,20360,88,5,9.920,132,14,14,3,0,8,3
601,20.0,2435,478,43,201,2135,4,95,55,201.33,1.093,1.335,0.080,0.048,0.088,-0.722,1.635,0.3475,2.5722,0.731,0.119,0.039,0.080,0.099,80,91,41,0,7,0,93818.19,2764.720,34223.735,30.427,1484.915,10.012,16305.639,7939.108,83.811,13993.930,11195.144,1520.683,735.526,671.731,0.000171,-0.012692,220,0,39,2,29,29,22055,17,2,0.792,120,27,26,8,0,4,14
631,21.0,2604,467,43,199,2310,4,91,74,226.29,1.102,1.343,0.083,0.050,0.084,-0.731,1.640,0.3445,2.5919,0.761,0.126,0.038,0.079,0.101,75,93,66,0,3,0,99228.28,2975.410,35801.361,87.153,1595.903,9.724,17823.943,8654.028,105.056,14218.798,11375.039,2616.659,687.572,722.817,0.000186,-0.012307,253,0,58,8,54,46,23486,7,8,37.432,120,24,24,9,0,10,5
661,22.0,2776,387,43,202,2487,4,83,93,204.82,1.107,1.351,0.084,0.051,0.081,-0.740,1.629,0.3455,2.5967,0.773,0.114,0.037,0.079,0.102,69,119,61,0,6,0,105400.09,3181.181,38249.952,47.911,1532.584,9.129,19066.730,9335.627,139.697,15316.400,12253.120,2070.493,999.511,631.890,0.000194,-0.013602,219,0,57,4,46,42,24367,2,4,7.777,120,22,22,13,0,6,3
691,23.0,2945,381,43,217,2647,3,78,118,214.25,1.107,1.351,0.086,0.052,0.081,-0.748,1.636,0.3534,2.6068,0.744,0.101,0.036,0.079,0.104,61,131,44,0,13,0,110640.30,3396.124,38537.812,27.960,1807.680,8.837,20432.118,10052.253,173.204,15115.644,12092.515,1562.262,782.766,695.954,0.000165,-0.013396,262,0,44,0,31,31,25056,28,0,0.000,91,32,32,7,0,14,11
721,24.0,3105,341,43,225,2807,3,70,141,235.10,1.111,1.356,0.088,0.053,0.080,-0.758,1.631,0.3613,2.6236,0.757,0.102,0.036,0.079,0.106,65,146,47,0,15,0,117477.91,3635.006,42119.050,26.729,1894.573,9.059,21746.487,10694.858,205.745,15721.320,12577.057,1495.617,1011.235,644.981,0.000275,-0.013018,262,0,43,4,36,32,26166,0,4,8.297,90,29,29,7,0,10,12
751,25.0,3280,314,40,237,2977,3,63,172,230.40,1.113,1.360,0.087,0.052,0.080,-0.768,1.623,0.3568,2.6592,0.759,0.076,0.037,0.079,0.109,58,138,71,0,15,0,123135.04,3906.367,43704.240,40.943,2331.994,6.821,23046.064,11329.774,254.897,16999.729,13599.783,2259.574,879.660,824.502,0.000174,-0.012913,307,0,64,7,57,50,27063,3,7,11.024,90,11,11,6,0,2,3
781,26.0,3425,316,40,249,3107,3,66,207,231.15,1.115,1.365,0.089,0.054,0.080,-0.775,1.619,0.3488,2.6581,0.721,0.064,0.035,0.080,0.111,65,145,69,0,20,0,127104.43,4089.174,44004.763,55.707,2270.804,7.538,24295.870,11902.005,312.450,16168.801,12935.041,2617.548,1026.689,791.937,0.000202,-0.012874,323,0,65,4,54,50,27301,0,4,11.055,90,22,22,7,0,7,8
811,27.0,3531,323,40,261,3210,3,57,258,250.89,1.117,1.366,0.089,0.053,0.081,-0.784,1.613,0.3541,2.6593,0.716,0.050,0.035,0.080,0.112,64,170,89,0,22,0,129704.91,4263.724,44560.976,53.682,2413.504,6.878,25326.747,12316.776,371.426,16535.013,13228.010,3005.183,1027.653,923.114,0.000309,-0.010689,400,0,79,10,80,70,28215,11,10,22.092,90,22,22,7,0,6,9
841,28.0,3624,283,40,271,3301,4,48,306,225.98,1.119,1.368,0.088,0.053,0.081,-0.791,1.609,0.3623,2.6497,0.708,0.048,0.033,0.080,0.113,49,189,93,0,35,0,133955.72,4404.414,47614.538,28.404,2583.935,4.338,26065.225,12677.659,440.091,17632.778,14106.223,3117.017,992.484,977.520,0.000358,-0.006295,464,0,88,5,87,82,28886,60,5,11.018,109,26,26,6,0,7,13
871,29.0,3748,242,40,272,3430,5,41,351,244.48,1.126,1.374,0.088,0.053,0.080,-0.797,1.615,0.3563,2.6642,0.747,0.051,0.033,0.081,0.114,60,158,85,0,38,0,137951.59,4609.512,48025.757,32.465,2802.203,7.170,27035.142,13265.425,534.150,17493.565,13994.852,2442.322,1044.452,851.652,0.000191,-0.004564,438,0,78,7,81,74,28456,4,7,17.779,130,32,32,4,0,14,14
901,30.0,3836,268,37,273,3528,4,31,404,250.55,1.129,1.377,0.088,0.054,0.079,-0.807,1.620,0.3582,2.6750,0.734,0.029,0.035,0.081,0.115,58,195,69,0,40,0,140435.38,4696.402,47656.999,38.375,2956.206,7.015,27985.155,13771.912,602.611,16910.991,13528.793,2265.366,1044.843,855.913,0.000283,-0.002865,465,0,59,10,63,53,28369,20,10,18.854,133,30,30,6,0,8,16
931,31.0,3864,244,37,270,3563,4,27,451,250.76,1.131,1.383,0.089,0.054,0.078,-0.812,1.620,0.3600,2.6792,0.730,0.037,0.032,0.081,0.117,55,184,112,0,59,0,139462.97,4544.183,46946.450,55.778,2708.110,7.532,28625.117,14059.601,693.843,16541.471,13233.177,4158.408,736.346,937.215,0.000297,-0.000591,466,0,104,8,105,97,28374,15,8,24.030,120,39,39,7,0,7,25
961,32.0,3881,273,37,275,3582,3,21,508,220.74,1.131,1.385,0.089,0.054,0.078,-0.818,1.619,0.3653,2.6966,0.725,0.022,0.035,0.082,0.117,51,192,123,0,58,0,138892.61,4469.896,48014.318,38.476,2866.865,7.157,28751.851,14147.655,778.824,16757.312,13405.850,4384.565,645.497,1033.186,0.000243,0.000356,459,0,113,10,116,106,28213,4,10,19.384,100,24,24,7,0,7,10
991,33.0,3853,276,37,273,3559,3,18,608,271.59,1.132,1.388,0.089,0.054,0.079,-0.824,1.609,0.3768,2.7023,0.753,0.040,0.035,0.082,0.119,52,195,131,0,76,0,138311.81,4599.206,48104.754,29.327,2575.109,8.430,28976.798,14260.312,924.958,16170.963,12936.771,4035.387,946.268,936.183,0.000209,0.001769,447,0,120,11,125,115,28652,21,11,12.041,90,31,30,5,0,11,14
1021,34.0,3847,248,37,281,3550,3,13,714,300.38,1.132,1.389,0.089,0.054,0.081,-0.831,1.602,0.3738,2.7044,0.730,0.028,0.036,0.082,0.120,43,202,92,0,97,0,139308.50,4677.299,48270.306,37.553,2642.914,7.513,28783.496,14121.237,1075.926,16486.501,13189.201,3159.637,750.170,800.694,0.000375,0.003469,456,0,84,8,82,74,28068,21,8,13.430,90,38,38,10,0,17,11
1051,35.0,3816,234,35,278,3527,3,8,797,261.20,1.136,1.392,0.090,0.052,0.081,-0.836,1.606,0.3797,2.7055,0.736,0.032,0.036,0.082,0.121,50,182,117,0,99,0,138977.30,4614.254,47478.834,53.309,2798.292,8.118,28820.093,14130.850,1266.982,15941.957,12753.566,3642.271,535.857,893.165,0.000225,0.003551,479,0,101,16,110,94,26809,19,16,32.154,90,27,27,7,0,12,8
1081,36.0,3756,200,35,282,3465,3,6,877,266.33,1.137,1.390,0.089,0.053,0.082,-0.839,1.611,0.3805,2.6975,0.727,0.032,0.037,0.082,0.121,50,173,108,0,127,0,137193.73,4605.741,45921.182,44.894,2881.550,6.957,28514.330,13994.104,1422.637,14946.166,11956.933,4024.183,513.500,897.385,0.000186,0.003717,571,0,95,13,101,88,26320,60,13,26.064,90,29,29,7,0,12,10
1111,37.0,3722,203,35,274,3439,4,5,1013,266.60,1.143,1.393,0.091,0.053,0.081,-0.842,1.613,0.3677,2.7049,0.737,0.029,0.037,0.082,0.122,37,163,128,0,87,0,134523.42,4487.286,45021.531,55.916,3015.946,5.933,28335.917,13849.787,1615.819,14985.615,11988.492,3924.122,651.633,860.650,0.000254,0.005524,585,0,108,20,117,97,25971,69,20,25.384,112,50,50,11,0,32,7
1141,38.0,3678,215,35,269,3401,3,5,1106,256.68,1.146,1.394,0.092,0.056,0.081,-0.845,1.615,0.3654,2.6978,0.752,0.022,0.034,0.082,0.123,26,152,94,0,123,0,131613.67,4464.889,44209.924,29.164,2791.276,5.430,28156.138,13636.846,1815.068,14151.796,11321.437,3410.999,952.311,812.014,0.000228,0.007709,573,0,84,10,91,81,25371,56,10,19.812,106,38,38,3,0,14,21
1171,39.0,3630,184,35,267,3356,3,4,1232,324.93,1.148,1.396,0.090,0.058,0.081,-0.849,1.605,0.3706,2.7142,0.761,0.019,0.034,0.083,0.124,40,171,88,0,119,0,127787.70,4331.594,42786.965,27.807,2475.059,6.854,28097.305,13592.984,2028.945,14315.218,11452.174,3025.427,633.329,731.310,0.000172,0.008668,535,0,76,12,82,70,24620,69,12,12.099,90,36,36,6,0,19,11
1201,40.0,3501,216,34,270,3224,3,4,1274,299.27,1.147,1.394,0.087,0.057,0.084,-0.852,1.599,0.3736,2.7234,0.749,0.026,0.034,0.083,0.124,30,149,106,0,161,0,121514.55,4259.585,39841.689,24.597,2079.962,7.444,27349.336,13223.285,2191.025,12464.978,9971.982,3747.408,690.546,704.415,0.000218,0.008879,440,0,97,9,104,95,23392,29,9,17.126,90,28,28,2,0,16,10
1231,41.0,3332,204,34,273,3054,3,2,1266,300.95,1.148,1.392,0.088,0.057,0.087,-0.855,1.605,0.3659,2.7205,0.749,0.022,0.037,0.083,0.126,40,159,94,0,184,0,116861.67,4179.991,39708.959,28.954,2358.764,6.714,26262.891,12655.887,2235.352,11718.543,9374.835,3787.771,608.559,676.614,0.000169,0.009168,449,0,85,9,88,79,22109,28,9,14.343,90,24,24,6,0,12,6
1261,42.0,3200,219,34,277,2919,2,2,1238,332.43,1.147,1.388,0.088,0.056,0.090,-0.858,1.608,0.3779,2.7227,0.742,0.014,0.036,0.084,0.125,44,139,60,0,201,0,112246.30,4037.691,36792.145,13.309,2250.535,6.560,25121.182,12036.737,2175.945,11672.826,9338.261,2589.835,651.653,548.601,0.000211,0.009910,404,0,53,7,59,52,21487,0,7,11.413,74,15,15,1,0,10,4
1291,43.0,3098,213,34,277,2817,2,2,1174,327.82,1.147,1.383,0.089,0.054,0.092,-0.860,1.601,0.3731,2.7290,0.752,0.004,0.036,0.084,0.125,37,107,57,0,180,0,108727.37,4067.817,36200.811,16.522,2401.813,6.531,24316.000,11620.869,2108.504,10641.805,8513.444,2603.707,469.365,557.279,0.000174,0.011419,405,0,51,6,53,47,20550,0,6,9.753,60,16,16,4,0,5,7
1321,44.0,2989,218,34,282,2703,2,2,1155,278.57,1.145,1.376,0.088,0.051,0.096,-0.861,1.598,0.3722,2.7284,0.773,0.014,0.036,0.083,0.123,44,135,46,0,152,0,105609.74,4016.441,34620.930,8.544,2015.141,7.655,23539.201,11207.050,2039.667,9779.295,7823.436,1999.837,543.950,477.979,0.000231,0.013500,361,0,45,1,45,44,19815,0,1,0.672,60,6,6,1,0,5,0
1351,45.0,2891,197,35,296,2592,2,1,1100,315.62,1.143,1.365,0.088,0.053,0.101,-0.863,1.604,0.3735,2.7308,0.753,0.017,0.036,0.083,0.121,51,116,50,0,169,0,100970.05,4003.594,32318.426,24.744,2347.304,7.399,22673.192,10779.484,1973.775,10275.563,8220.450,2490.923,465.889,548.085,0.000222,0.013690,407,0,48,2,43,41,18840,1,2,8.271,60,26,22,7,0,10,5
1381,46.0,2750,199,35,295,2452,2,1,1063,315.50,1.142,1.360,0.087,0.051,0.104,-0.864,1.602,0.3780,2.7383,0.750,0.010,0.033,0.083,0.120,44,132,65,0,143,0,94197.45,3916.404,28978.790,27.718,2141.713,8.243,21802.008,10316.397,1883.376,8726.243,6980.995,2776.767,661.510,510.205,0.000226,0.011705,389,0,57,8,60,52,18333,5,8,18.284,60,22,22,5,0,14,3
1411,47.0,2593,186,35,297,2293,2,1,977,320.61,1.141,1.353,0.086,0.051,0.109,-0.865,1.604,0.3823,2.7433,0.727,0.003,0.038,0.084,0.119,46,118,40,0,180,0,88767.86,3680.020,27540.787,3.738,2034.681,8.434,20615.276,9727.314,1759.294,8007.802,6406.242,1974.991,508.338,467.362,0.000142,0.011534,367,0,38,2,39,37,17431,1,2,2.549,60,15,15,1,0,12,2
1441,48.0,2471,219,35,300,2169,2,0,888,310.49,1.138,1.347,0.087,0.050,0.113,-0.866,1.607,0.3806,2.7521,0.756,0.003,0.038,0.084,0.118,53,127,33,0,124,0,83921.52,3563.565,25762.784,20.026,1871.646,8.466,19604.940,9204.040,1620.748,7042.437,5633.949,1516.067,415.967,422.467,0.000224,0.013132,383,0,28,5,30,25,16760,29,5,14.003,60,22,22,3,0,18,1
1471,49.0,2325,211,35,304,2019,2,0,779,346.89,1.134,1.339,0.088,0.050,0.119,-0.867,1.609,0.3860,2.7484,0.766,0.003,0.038,0.083,0.117,49,122,58,0,127,0,78182.59,3532.586,23677.880,14.446,1893.616,7.029,18581.961,8684.764,1416.848,7030.893,5624.714,2081.145,326.828,466.117,0.000198,0.011684,364,0,53,5,56,51,16080,2,5,7.417,60,16,16,2,0,8,6
1501,50.0,2185,207,33,306,1877,2,0,717,367.38,1.124,1.331,0.088,0.050,0.125,-0.868,1.621,0.3861,2.7605,0.768,0.003,0.038,0.083,0.116,44,127,39,0,108,0,72682.21,3420.394,21293.294,25.125,1859.835,6.149,17332.015,8075.103,1275.986,5719.478,4575.582,1548.541,501.522,362.130,0.000147,0.010920,365,0,27,12,36,24,15268,9,12,20.533,60,17,17,3,0,10,4
1531,51.0,2064,196,33,300,1762,2,0,618,356.90,1.119,1.327,0.089,0.048,0.129,-0.870,1.624,0.3789,2.7741,0.740,0.000,0.037,0.083,0.115,43,106,47,0,102,0,68192.99,3100.236,20868.748,36.856,1521.396,6.706,16264.258,7585.707,1143.219,5846.088,4676.871,1633.058,347.917,351.680,0.000193,0.009358,325,0,34,13,44,31,14457,1,13,28.157,60,17,16,3,0,10,3
1561,52.0,1903,193,33,297,1605,1,0,530,380.79,1.112,1.317,0.090,0.048,0.137,-0.873,1.633,0.3821,2.7807,0.740,0.000,0.037,0.083,0.114,49,128,62,0,76,0,62132.52,2872.394,17578.292,22.002,1229.528,8.209,15188.257,7096.002,962.278,4542.058,3633.646,1799.190,232.518,346.513,0.000150,0.010660,248,0,52,10,60,50,13650,0,10,15.929,43,16,8,2,0,3,3
1591,53.0,1777,221,33,296,1480,1,0,456,390.47,1.103,1.305,0.091,0.047,0.143,-0.872,1.640,0.3740,2.7863,0.778,0.000,0.043,0.083,0.112,45,118,41,0,66,0,58063.12,2815.375,17196.044,9.891,1302.292,7.556,13946.123,6460.574,821.049,4295.804,3436.643,1377.389,302.335,324.076,0.000107,0.011089,257,0,37,4,41,37,12218,3,4,9.548,30,2,2,0,0,0,2
1621,54.0,1671,207,33,292,1378,1,0,392,368.45,1.096,1.298,0.090,0.048,0.149,-0.872,1.640,0.3777,2.8139,0.786,0.000,0.044,0.083,0.111,47,118,12,0,64,0,55087.23,2700.105,15711.146,8.107,1267.875,7.780,12950.138,6001.746,693.397,3892.558,3114.046,592.553,140.792,238.107,0.000099,0.010923,256,0,8,4,12,8,10592,14,4,8.030,30,0,0,0,0,0,0
1651,55.0,1593,204,31,289,1303,1,0,329,379.89,1.091,1.289,0.090,0.049,0.153,-0.874,1.650,0.3725,2.8187,0.762,0.000,0.048,0.083,0.111,53,108,26,0,42,0,52170.16,2517.325,15084.075,20.801,999.510,7.816,12270.131,5668.367,588.953,4247.555,3398.044,779.273,170.214,212.825,0.000091,0.010960,198,0,18,8,26,18,9873,1,8,20.678,30,0,0,0,0,0,0
1681,56.0,1528,179,31,294,1233,1,0,290,381.69,1.084,1.279,0.093,0.048,0.161,-0.874,1.653,0.3701,2.8196,0.763,0.000,0.047,0.083,0.109,46,115,11,0,36,0,49342.30,2380.992,13809.154,2.916,931.677,7.546,11654.814,5365.028,502.281,4213.343,3370.675,281.261,217.643,157.225,0.000148,0.011005,187,0,10,1,11,10,9597,5,1,2.807,30,0,0,0,0,0,0
1711,57.0,1422,179,31,287,1134,1,0,230,396.51,1.075,1.268,0.093,0.047,0.168,-0.875,1.654,0.3748,2.8395,0.773,0.000,0.048,0.083,0.107,48,105,11,0,42,0,45842.27,2306.292,11832.009,13.710,846.083,7.416,10984.226,5029.411,414.172,2261.084,1808.867,345.796,255.052,171.162,0.000134,0.009934,233,0,4,7,11,4,9246,69,7,13.693,30,0,0,0,0,0,0
1741,58.0,1324,207,31,283,1040,1,0,185,437.83,1.068,1.257,0.095,0.045,0.176,-0.877,1.663,0.3758,2.8496,0.776,0.000,0.038,0.083,0.106,55,112,29,0,37,0,42106.63,2217.995,10926.123,15.954,773.559,6.685,10143.316,4600.230,321.603,3443.080,2754.464,841.989,102.330,197.630,0.000122,0.009383,257,0,18,11,29,18,8398,111,11,15.693,30,1,1,0,0,0,1
1771,59.0,1242,238,31,279,962,1,0,159,424.13,1.055,1.247,0.095,0.046,0.183,-0.880,1.679,0.3668,2.8687,0.795,0.004,0.039,0.083,0.104,49,113,18,0,21,0,39511.38,2219.385,10442.327,8.198,831.342,8.301,9424.773,4275.278,266.459,2983.291,2386.633,452.389,105.436,144.168,0.000098,0.008306,271,0,12,6,18,12,8190,117,6,7.692,30,2,2,0,0,0,2
1801,60.0,1173,225,28,277,895,1,0,131,407.86,1.046,1.236,0.097,0.046,0.192,-0.883,1.682,0.3710,2.9140,0.793,0.004,0.044,0.083,0.102,67,99,18,0,19,0,37954.55,2203.138,10637.464,10.946,785.974,7.880,8785.316,4008.268,231.522,2872.474,2297.980,460.028,192.251,156.500,0.000112,0.007578,194,0,12,6,18,12,7501,68,6,10.727,30,0,0,0,0,0,0
1831,61.0,1131,232,28,283,847,1,0,104,403.55,1.034,1.222,0.100,0.048,0.202,-0.886,1.685,0.3630,2.9030,0.785,0.004,0.046,0.082,0.099,57,90,8,0,18,0,36930.34,2230.621,10241.524,5.503,799.707,7.009,8322.383,3779.242,171.484,3095.404,2476.323,304.321,141.801,163.541,0.000079,0.007616,196,0,4,4,8,4,6956,67,4,5.349,30,5,5,0,0,0,5
