tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1764,2114,46,242,1398,19,105,7,137.83,1.034,0.746,0.080,0.071,0.124,-0.664,1.575,0.3470,1.4705,0.760,0.260,0.055,0.131,-0.006,118,57,42,0,0,0,71959.57,2647.352,20576.474,16.221,1163.354,22.147,9852.107,3786.612,8.616,10419.282,8335.426,1554.969,1272.376,564.522,0.000162,0.002951,217,0,40,2,35,33,21521,60,2,4.526,162,18,18,2,0,8,8
361,12.0,1939,1698,46,253,1568,16,102,9,136.72,1.044,0.753,0.081,0.071,0.120,-0.676,1.579,0.3542,1.5050,0.738,0.233,0.050,0.131,-0.006,124,62,62,0,1,0,77172.92,2818.746,23556.481,22.099,1111.609,17.844,10824.107,4171.704,11.846,12471.017,9976.814,2008.831,1013.590,659.692,0.000145,0.002409,215,0,56,6,57,53,23289,70,6,12.343,131,9,7,0,0,4,3
391,13.0,2131,1344,46,269,1751,13,98,15,137.13,1.046,0.761,0.079,0.072,0.118,-0.689,1.581,0.3438,1.5585,0.740,0.212,0.050,0.132,-0.006,158,74,58,0,1,0,83749.59,3091.203,26571.976,19.391,1148.320,23.213,12064.169,4794.784,17.111,13396.147,10716.918,1857.929,1057.804,634.881,0.000206,0.002047,203,0,53,5,47,45,25341,69,5,5.526,122,28,25,2,0,7,16
421,14.0,2335,1058,46,285,1953,8,89,19,159.30,1.052,0.769,0.077,0.069,0.116,-0.709,1.589,0.3513,1.6027,0.707,0.189,0.048,0.133,-0.004,131,89,56,0,2,0,91633.36,3358.409,29599.759,18.309,1719.360,18.928,13221.989,5417.028,28.810,14579.540,11663.632,1794.912,976.718,737.336,0.000144,0.001923,285,0,47,9,54,45,26739,66,9,12.866,96,6,6,1,0,5,0
451,15.0,2579,914,42,290,2205,5,79,20,167.82,1.064,0.776,0.076,0.066,0.110,-0.729,1.594,0.3350,1.6073,0.742,0.155,0.048,0.135,-0.002,129,80,77,0,4,0,98871.94,3651.382,32280.076,52.519,1784.602,19.873,14693.247,6242.400,31.815,16920.076,13536.061,2690.829,945.691,757.402,0.000211,0.002285,268,0,62,15,71,56,30368,66,15,42.256,43,9,9,2,2,2,3
481,16.0,2738,856,42,299,2368,3,68,31,169.74,1.069,0.781,0.075,0.064,0.108,-0.743,1.590,0.3483,1.6341,0.708,0.134,0.045,0.135,-0.001,132,121,104,0,1,0,103816.49,3957.613,32977.904,57.033,1742.237,22.759,16006.040,7055.467,41.424,15996.504,12797.203,3800.491,973.288,971.979,0.000294,0.001203,346,0,92,12,91,79,33030,78,12,29.595,43,6,6,5,0,0,1
511,17.0,2906,714,42,306,2538,3,59,37,165.43,1.079,0.783,0.074,0.061,0.106,-0.755,1.598,0.3408,1.6266,0.707,0.101,0.043,0.136,-0.000,119,110,145,0,5,0,110323.10,4053.683,37930.754,92.701,2082.502,20.838,17108.811,7762.762,50.602,17858.715,14286.972,4821.639,1156.307,1098.673,0.000160,0.001062,376,0,120,25,134,109,34766,75,25,71.104,30,2,2,2,0,0,0
541,18.0,3015,616,42,320,2638,2,55,48,163.68,1.088,0.782,0.074,0.060,0.107,-0.763,1.606,0.3496,1.6200,0.715,0.091,0.042,0.137,0.002,107,138,155,0,2,0,116491.34,4485.316,39809.128,29.596,2416.089,21.449,17973.117,8051.931,62.196,17157.393,13725.915,5908.873,1375.128,1353.071,0.000189,0.000359,424,0,148,7,152,145,35710,85,7,16.942,4,2,2,2,0,0,0
571,19.0,3144,604,42,325,2774,2,43,57,192.52,1.099,0.784,0.072,0.058,0.105,-0.775,1.612,0.3608,1.6087,0.714,0.080,0.039,0.138,0.003,90,130,196,0,5,0,121471.21,4810.870,40273.295,69.298,2510.684,15.954,18905.844,8454.767,80.355,19580.087,15664.070,6687.876,785.813,1342.927,0.000161,0.000773,447,0,168,28,196,168,36310,76,27,60.685,0,0,0,0,0,0,0
601,20.0,3282,557,39,319,2925,1,37,82,190.23,1.113,0.790,0.071,0.059,0.102,-0.782,1.605,0.3634,1.6051,0.735,0.069,0.036,0.138,0.004,83,107,209,0,4,0,127532.82,4945.984,44087.750,91.129,2619.073,14.348,19942.941,8968.356,106.933,19697.762,15758.210,7902.830,782.864,1419.775,0.000198,0.000546,466,0,182,27,209,182,37136,65,27,82.330,0,0,0,0,0,0,0
631,21.0,3480,545,39,324,3125,1,30,115,195.35,1.127,0.792,0.073,0.058,0.101,-0.790,1.613,0.3579,1.6051,0.731,0.052,0.037,0.139,0.004,96,128,187,0,4,0,136307.31,5235.072,47903.231,77.684,2943.769,15.564,21354.399,9565.877,143.382,22337.419,17869.935,6511.457,1003.195,1395.691,0.000243,0.000083,525,0,160,27,187,160,37865,97,27,71.095,0,0,0,0,0,0,0
661,22.0,3671,519,39,318,3325,1,27,138,183.44,1.140,0.794,0.074,0.060,0.098,-0.793,1.613,0.3591,1.6023,0.713,0.038,0.033,0.139,0.004,78,118,205,0,8,0,143374.73,5244.033,49325.277,78.212,2776.053,16.875,22808.921,10269.252,189.116,22728.004,18182.403,7480.199,822.230,1464.785,0.000180,-0.000461,542,0,179,26,205,179,38877,90,26,71.435,0,0,0,0,0,0,0
691,23.0,3872,473,39,329,3518,0,25,170,218.07,1.150,0.797,0.077,0.060,0.098,-0.798,1.617,0.3535,1.6088,0.696,0.052,0.030,0.139,0.006,102,109,208,0,10,0,151396.19,5484.964,52570.600,61.782,2751.508,18.349,24390.985,10989.621,226.114,23017.786,18414.230,7656.901,792.549,1436.174,0.000220,-0.000038,541,0,188,20,208,188,40813,74,20,51.711,0,0,0,0,0,0,0
721,24.0,4022,440,39,338,3665,0,19,197,187.90,1.162,0.798,0.078,0.062,0.098,-0.805,1.620,0.3696,1.5919,0.690,0.056,0.027,0.139,0.007,87,131,260,0,16,0,157001.20,5738.015,54590.043,71.073,3081.603,16.805,25831.014,11480.116,268.472,24474.249,19579.399,9588.734,1085.515,1645.408,0.000250,0.000703,584,0,238,22,260,238,41881,63,22,57.525,0,0,0,0,0,0,0
751,25.0,4169,382,34,342,3812,0,15,252,208.32,1.171,0.799,0.079,0.062,0.097,-0.811,1.610,0.3731,1.5854,0.683,0.032,0.023,0.139,0.007,77,139,277,0,16,0,160972.70,5884.643,56040.340,71.498,3250.653,14.475,27179.818,12029.077,329.327,25404.135,20323.308,10581.611,958.573,1865.743,0.000234,0.001451,639,0,253,24,277,253,44027,75,24,57.560,0,0,0,0,0,0,0
781,26.0,4243,381,34,352,3879,0,12,302,171.79,1.177,0.795,0.080,0.062,0.098,-0.815,1.619,0.3842,1.5727,0.674,0.026,0.025,0.139,0.008,80,138,333,0,29,0,162989.53,6051.591,56440.904,61.731,3645.478,16.983,28059.574,12525.739,407.341,25357.390,20285.912,11794.113,642.226,2036.942,0.000244,0.002242,736,0,310,23,333,310,44399,82,23,47.214,0,0,0,0,0,0,0
811,27.0,4263,393,34,353,3898,0,12,362,199.18,1.182,0.795,0.081,0.060,0.099,-0.819,1.611,0.3981,1.5715,0.691,0.034,0.024,0.139,0.008,67,148,337,0,26,0,166149.34,6454.518,57106.598,84.143,3255.781,14.138,28686.433,12711.035,498.459,23258.485,18606.788,11532.980,548.113,1856.731,0.000169,0.003277,677,0,301,36,337,301,44024,74,36,72.265,0,0,0,0,0,0,0
841,28.0,4412,406,34,348,4054,0,10,421,198.91,1.193,0.799,0.082,0.060,0.096,-0.824,1.619,0.4045,1.5691,0.678,0.034,0.023,0.140,0.008,77,147,300,0,32,0,171467.17,6476.986,60021.643,100.987,3747.323,14.913,29239.876,12954.452,580.590,27780.261,22224.210,10467.994,672.490,1810.329,0.000304,0.000385,771,0,260,40,300,260,43409,115,40,91.289,0,0,0,0,0,0,0
871,29.0,4522,373,34,346,4169,0,7,534,221.16,1.201,0.799,0.085,0.061,0.095,-0.827,1.614,0.3954,1.5762,0.690,0.035,0.022,0.141,0.010,72,139,315,0,35,0,175392.14,6335.660,61604.760,91.083,3596.953,13.346,30446.145,13534.757,711.822,26542.304,21233.843,11289.785,931.607,1883.950,0.000236,0.000165,731,0,284,31,315,284,43598,81,31,80.012,0,0,0,0,0,0,0
901,30.0,4619,328,29,339,4275,0,5,704,203.39,1.211,0.802,0.086,0.061,0.093,-0.830,1.614,0.3996,1.5610,0.713,0.018,0.022,0.141,0.010,69,150,304,0,39,0,178463.06,6434.029,61726.839,78.478,3989.230,13.088,31610.340,14083.210,937.129,26356.595,21085.276,10675.563,720.611,1870.254,0.000229,-0.000771,789,0,270,34,304,270,44077,81,34,68.955,0,0,0,0,0,0,0
931,31.0,4660,298,29,333,4323,0,4,832,216.45,1.219,0.805,0.089,0.060,0.092,-0.835,1.627,0.3909,1.5635,0.714,0.021,0.019,0.140,0.010,55,144,321,0,76,0,179885.58,6353.990,62405.440,66.046,3923.005,12.878,32304.023,14372.247,1178.702,26122.781,20898.225,11764.233,529.686,2029.509,0.000280,-0.000621,844,0,291,30,321,291,43360,138,30,55.111,0,0,0,0,0,0,0
961,32.0,4659,307,29,325,4329,0,5,946,234.46,1.226,0.807,0.092,0.060,0.092,-0.838,1.629,0.3929,1.5496,0.699,0.022,0.019,0.141,0.011,69,142,342,0,94,0,180316.64,6117.897,62741.025,66.730,3875.086,13.509,32627.302,14274.042,1344.842,26020.464,20816.371,12581.533,476.286,1986.495,0.000219,-0.001636,826,0,316,26,342,316,42688,126,26,55.815,0,0,0,0,0,0,0
991,33.0,4677,318,29,316,4357,0,4,1134,250.68,1.236,0.808,0.093,0.060,0.091,-0.841,1.627,0.4106,1.5469,0.717,0.009,0.020,0.141,0.011,66,121,346,0,80,0,178137.34,6079.142,60702.042,70.886,3533.438,15.638,33144.375,14455.960,1617.094,25546.395,20437.116,12501.303,290.414,1912.939,0.000291,-0.001999,824,0,316,30,346,316,41726,141,30,60.298,0,0,0,0,0,0,0
1021,34.0,4658,314,29,311,4345,0,2,1274,243.40,1.242,0.808,0.096,0.059,0.091,-0.846,1.637,0.4073,1.5404,0.723,0.010,0.020,0.141,0.012,68,136,313,0,120,0,176140.25,6205.755,60595.855,49.188,3623.989,14.371,33319.295,14437.976,1852.068,24896.612,19917.290,11734.883,741.936,1782.418,0.000324,-0.002874,798,0,290,23,312,290,40431,109,22,39.011,0,0,0,0,0,0,0
1051,35.0,4607,288,26,298,4308,0,1,1453,235.26,1.248,0.808,0.098,0.058,0.090,-0.849,1.623,0.4121,1.5295,0.741,0.010,0.019,0.141,0.013,58,102,297,0,129,0,175794.81,6097.326,60601.671,73.369,3696.579,14.384,33185.988,14223.742,2132.392,21631.881,17305.505,10840.848,735.549,1672.907,0.000233,-0.003953,772,0,265,32,297,265,38669,61,32,65.318,0,0,0,0,0,0,0
1081,36.0,4575,308,26,296,4279,0,0,1624,246.57,1.252,0.811,0.101,0.058,0.090,-0.851,1.622,0.4123,1.5301,0.720,0.027,0.022,0.141,0.013,69,127,260,0,142,0,175132.97,5985.488,58928.031,41.491,3368.513,13.023,33215.648,14148.577,2403.506,22620.235,18096.189,9218.897,535.528,1570.655,0.000241,-0.005726,787,0,242,18,260,242,37473,129,18,35.467,0,0,0,0,0,0,0
1111,37.0,4561,266,26,305,4256,0,0,1762,238.93,1.256,0.812,0.104,0.058,0.092,-0.854,1.621,0.4163,1.5233,0.724,0.016,0.021,0.142,0.013,54,125,236,0,139,0,175239.25,5971.133,59369.942,25.223,3414.116,13.747,33279.552,13969.301,2656.152,22144.856,17715.885,8826.791,641.127,1458.119,0.000209,-0.007318,755,0,225,11,236,225,35961,132,11,19.425,0,0,0,0,0,0,0
1141,38.0,4529,278,26,316,4213,0,0,1895,248.95,1.258,0.811,0.107,0.058,0.094,-0.856,1.649,0.4079,1.5210,0.728,0.006,0.021,0.142,0.014,60,104,230,0,182,0,172546.14,6019.225,56145.926,36.515,3372.825,13.198,33130.487,13631.650,2867.684,22011.913,17609.531,8864.098,630.398,1368.076,0.000221,-0.006102,764,0,214,16,230,214,34426,122,16,30.718,0,0,0,0,0,0,0
1171,39.0,4500,254,26,324,4176,0,0,1990,260.32,1.262,0.809,0.110,0.057,0.096,-0.858,1.655,0.4188,1.5157,0.713,0.009,0.020,0.142,0.014,59,104,226,0,177,0,169248.48,6180.093,55861.196,38.388,3632.705,15.130,33154.260,13605.535,3052.661,21742.646,17394.117,9262.321,509.123,1444.911,0.000228,-0.004280,765,0,211,15,226,211,33843,118,15,32.245,0,0,0,0,0,0,0
1201,40.0,4426,256,26,339,4087,0,0,2038,252.60,1.263,0.806,0.110,0.058,0.099,-0.860,1.665,0.4199,1.5036,0.721,0.009,0.021,0.142,0.015,65,86,195,0,212,0,164426.00,6213.452,52279.339,31.121,3457.869,14.459,32766.095,13425.069,3175.151,19133.027,15306.422,8166.039,672.384,1315.047,0.000315,-0.001431,802,0,184,11,195,184,33111,123,11,26.182,0,0,0,0,0,0,0
1231,41.0,4297,259,26,340,3957,0,0,2090,270.42,1.265,0.806,0.109,0.058,0.101,-0.861,1.676,0.4230,1.5055,0.735,0.009,0.020,0.142,0.014,69,101,171,0,226,0,160582.88,6358.328,50709.102,26.862,3585.430,13.244,32158.114,12958.777,3253.595,16950.514,13560.411,7392.040,533.526,1251.269,0.000301,0.002000,846,0,158,13,171,158,31308,117,13,21.928,0,0,0,0,0,0,0
1261,42.0,4214,286,26,349,3865,0,0,2053,265.70,1.265,0.808,0.109,0.059,0.104,-0.863,1.673,0.4220,1.5062,0.742,0.009,0.020,0.142,0.013,51,80,164,0,238,0,157450.89,6373.525,49827.226,18.932,3657.082,12.941,31291.847,12503.256,3277.599,18279.005,14623.204,6802.990,699.482,1120.701,0.000183,0.001677,806,0,154,10,164,154,30037,121,10,15.187,0,0,0,0,0,0,0
1291,43.0,4173,239,26,358,3815,0,0,2045,275.98,1.266,0.808,0.109,0.060,0.106,-0.865,1.688,0.4158,1.5026,0.721,0.008,0.020,0.143,0.013,58,58,144,0,216,0,154522.80,6393.314,48526.629,23.082,3936.756,12.247,30968.618,12368.812,3254.456,17201.045,13760.837,6112.731,594.571,1131.715,0.000167,0.002422,888,0,133,11,144,133,28330,115,11,19.297,0,0,0,0,0,0,0
1321,44.0,4049,247,26,359,3690,0,0,2023,286.62,1.268,0.808,0.109,0.061,0.108,-0.866,1.708,0.4164,1.5102,0.714,0.003,0.020,0.143,0.013,59,94,149,0,220,0,148813.16,6181.879,44499.495,33.731,3714.520,12.034,30439.208,12093.759,3238.960,15592.608,12474.087,5918.480,584.096,1031.724,0.000323,0.001881,846,0,131,18,149,131,26965,122,18,30.607,0,0,0,0,0,0,0
1351,45.0,3920,237,25,356,3564,0,0,1935,278.84,1.269,0.809,0.109,0.061,0.110,-0.867,1.707,0.4243,1.4982,0.772,0.003,0.022,0.144,0.013,73,83,124,0,224,0,142891.55,6137.976,41634.581,31.775,3285.067,11.119,29455.203,11581.490,3147.026,13931.939,11145.552,5290.047,569.075,896.708,0.000285,0.002604,788,0,108,16,124,108,25454,120,16,29.214,0,0,0,0,0,0,0
1381,46.0,3782,240,25,364,3418,0,0,1839,272.88,1.266,0.808,0.109,0.060,0.114,-0.869,1.718,0.4175,1.4858,0.746,0.003,0.020,0.144,0.013,56,107,109,0,206,0,137211.53,6153.005,39001.320,13.999,3813.775,14.258,28573.694,11067.172,2986.605,13052.868,10442.295,4394.729,286.292,929.283,0.000206,0.003752,838,0,103,6,109,103,23654,111,6,11.947,0,0,0,0,0,0,0
1411,47.0,3595,232,25,369,3226,0,0,1730,271.10,1.264,0.806,0.109,0.061,0.119,-0.869,1.717,0.4175,1.4987,0.766,0.005,0.018,0.144,0.012,66,109,101,0,237,0,129092.67,5916.070,34703.722,26.655,2847.470,11.469,27466.678,10604.358,2841.259,11905.788,9524.630,4506.765,203.985,761.096,0.000226,0.003320,702,0,88,13,101,88,22253,119,13,24.581,0,0,0,0,0,0,0
1441,48.0,3484,207,25,382,3102,0,0,1617,321.06,1.261,0.803,0.110,0.062,0.124,-0.870,1.737,0.4260,1.4942,0.714,0.008,0.016,0.144,0.012,66,87,89,0,181,0,122268.17,5675.453,33356.113,13.548,2996.598,12.589,26273.561,10051.314,2626.564,11194.644,8955.715,3674.485,259.614,745.154,0.000154,0.003003,706,0,83,6,89,83,20386,119,6,11.738,0,0,0,0,0,0,0
1471,49.0,3315,266,25,393,2922,0,0,1538,307.25,1.257,0.800,0.110,0.062,0.130,-0.871,1.741,0.4221,1.4946,0.731,0.003,0.015,0.145,0.011,61,108,70,0,193,0,113247.80,5570.580,28783.325,20.277,3415.726,13.154,25170.987,9583.654,2461.679,9141.102,7312.882,3476.008,128.529,745.471,0.000244,0.004344,843,0,61,9,70,61,18837,151,9,18.784,0,0,0,0,0,0,0
1501,50.0,3112,218,25,394,2718,0,0,1421,304.74,1.252,0.798,0.111,0.062,0.136,-0.872,1.748,0.4193,1.4852,0.747,0.010,0.014,0.145,0.011,58,119,78,0,188,0,106983.00,5569.292,28583.920,15.868,2797.193,11.998,23692.331,8961.227,2297.051,8355.287,6684.229,2984.881,152.493,674.837,0.000166,0.004065,757,0,70,8,78,70,16923,140,8,14.082,0,0,0,0,0,0,0
1531,51.0,2975,215,25,401,2574,0,0,1285,328.49,1.248,0.796,0.113,0.060,0.142,-0.872,1.761,0.4247,1.4925,0.760,0.005,0.014,0.145,0.010,63,109,36,0,170,0,101375.27,5410.318,25837.129,4.500,2542.349,11.583,22449.829,8389.766,2092.197,8170.016,6536.012,1653.400,149.498,490.990,0.000163,0.003493,651,0,34,2,36,34,15684,123,2,3.904,0,0,0,0,0,0,0
1561,52.0,2834,243,25,413,2421,0,0,1190,358.82,1.242,0.795,0.113,0.059,0.150,-0.874,1.764,0.4266,1.4861,0.757,0.005,0.013,0.146,0.010,60,99,42,0,163,0,95274.35,5321.230,23256.745,5.784,2738.157,14.778,21288.208,7864.593,1891.994,7295.689,5836.552,1492.112,190.495,498.138,0.000181,0.002894,586,0,36,6,42,36,14381,77,6,5.083,0,0,0,0,0,0,0
1591,53.0,2647,191,25,410,2237,0,0,1037,353.75,1.236,0.792,0.112,0.058,0.157,-0.875,1.773,0.4153,1.4913,0.745,0.002,0.013,0.146,0.010,52,117,47,0,157,0,89394.97,5112.048,22343.886,21.084,2796.781,14.164,20197.971,7347.339,1708.511,6164.566,4931.653,2226.129,101.904,541.625,0.000216,0.001337,538,0,36,11,47,36,13077,21,11,20.311,0,0,0,0,0,0,0
1621,54.0,2500,225,25,412,2088,0,0,913,347.89,1.231,0.791,0.112,0.057,0.164,-0.876,1.778,0.4196,1.4892,0.751,0.002,0.018,0.146,0.009,75,106,38,0,128,0,82525.77,4860.699,18659.835,2.222,2599.124,12.556,18776.319,6697.577,1492.786,5778.259,4622.608,1727.675,64.749,477.198,0.000186,0.001448,546,0,36,2,38,36,11426,2,2,1.534,0,0,0,0,0,0,0
1651,55.0,2350,227,25,421,1929,0,0,805,368.71,1.222,0.786,0.112,0.056,0.174,-0.875,1.784,0.4169,1.5156,0.729,0.002,0.019,0.147,0.009,61,132,33,0,108,0,76128.16,4721.700,17042.014,13.474,2466.118,14.439,17657.249,6281.849,1291.909,5525.783,4420.627,1275.233,149.428,413.986,0.000283,0.003413,551,0,27,6,33,27,10458,30,6,13.094,0,0,0,0,0,0,0
1681,56.0,2246,214,25,430,1816,0,0,717,379.62,1.213,0.785,0.112,0.055,0.183,-0.876,1.795,0.4210,1.4954,0.728,0.002,0.014,0.147,0.008,67,99,23,0,94,0,71606.77,4632.881,16837.033,5.565,2078.698,15.930,16597.940,5838.561,1140.652,5021.909,4017.527,944.916,106.262,364.156,0.000231,0.004800,488,0,20,3,23,20,9335,33,3,5.207,0,0,0,0,0,0,0
1711,57.0,2101,214,25,438,1663,0,0,623,394.11,1.201,0.782,0.114,0.054,0.196,-0.878,1.801,0.4093,1.5082,0.745,0.007,0.019,0.148,0.006,72,124,9,0,97,0,67611.48,4736.228,14839.984,3.317,2074.628,14.521,15585.345,5379.134,1000.033,3717.179,2973.743,452.545,132.130,282.185,0.000159,0.005242,445,0,6,3,9,6,8251,4,3,3.269,0,0,0,0,0,0,0
1741,58.0,1976,227,25,445,1531,0,0,550,431.73,1.189,0.778,0.116,0.054,0.208,-0.878,1.807,0.4171,1.5168,0.744,0.007,0.018,0.148,0.005,68,108,8,0,95,0,64159.46,4715.962,13947.709,4.039,1980.881,16.175,14474.605,4993.707,864.661,3801.223,3040.979,615.140,96.468,314.916,0.000192,0.005762,382,0,6,2,7,6,7454,4,1,3.850,0,0,0,0,0,0,0
1771,59.0,1902,209,25,458,1444,0,0,462,410.69,1.177,0.774,0.119,0.054,0.220,-0.879,1.816,0.4116,1.5219,0.728,0.007,0.019,0.149,0.004,66,111,12,0,58,0,61834.19,4768.317,13834.228,4.430,1685.054,15.182,13661.952,4608.155,741.947,4729.255,3783.404,605.767,106.492,262.074,0.000164,0.005878,347,0,9,3,12,9,7056,0,3,4.369,0,0,0,0,0,0,0
1801,60.0,1826,257,25,466,1360,0,0,398,421.70,1.165,0.773,0.120,0.054,0.230,-0.879,1.824,0.4125,1.5261,0.741,0.006,0.019,0.148,0.004,58,105,11,0,49,0,59452.25,4907.252,12464.990,12.921,2070.623,14.432,13023.924,4398.444,632.785,3914.397,3131.517,605.176,36.036,287.859,0.000157,0.006949,402,0,6,5,11,6,6727,6,5,12.830,0,0,0,0,0,0,0
1831,61.0,1767,299,25,480,1287,0,0,350,412.85,1.152,0.768,0.121,0.053,0.242,-0.880,1.831,0.4047,1.5260,0.731,0.010,0.023,0.149,0.003,67,114,9,0,38,0,58618.18,5095.639,12799.863,11.898,1755.107,13.808,12425.491,4172.131,544.813,4509.459,3607.567,370.216,47.595,279.337,0.000160,0.008324,372,0,5,4,9,5,5992,56,4,11.860,0,0,0,0,0,0,0
