tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
31,1.0,508,10794,0,149,171,79,109,0,11.80,0.870,0.843,0.211,0.134,0.202,-0.185,1.539,0.3122,1.4414,0.807,0.409,0.170,0.109,0.002,38,1,29,0,0,0,27877.78,1307.252,10775.531,41.472,80.946,13.560,2333.629,1199.376,0.000,5238.606,4190.885,1392.966,1307.264,158.959,0.000125,-0.000141,29,0,20,9,20,15,3140,21,9,11.361,554,65,36,4,0,28,4,706,122,99,3,2,86,7,2057,507,0,6025.000,4799.175,0.000,0.164,0.000,425.917,226.958,11.283,56,5,0,5,0,57,1666,349,2,5989.006,3397.822,7.232,1.858,2.675,329.946,247.559,4.294,40,10,0,10,0,80,1547,285,0,3030.000,1090.810,0.000,2.942,6.745,329.300,183.099,5.829,6,2,0,2,0,35,1599,356,2,4176.788,764.424,4.081,1.901,1.680,339.665,206.254,5.501,7,0,0,0,0,0,1343,238,1,2086.435,139.799,0.144,3.095,0.260,258.686,130.637,3.589,0,2,0,2,0,17,1117,182,3,1746.990,19.305,0.001,20.152,0.000,227.590,100.920,5.273,0,1,0,1,0,1,2,1,0,0,4,0,0,0,1,0,0,0,2084,0,34,2298,16,38,14,0,0,0,0,0,4330,63,329,4999,186,315,0,0,0,0,0,0,0.647,2.230,121.633,87.232,0,0,0,64,33,188,2126,44,139,1,7,5,54,80,2,10,21,6,44,90,0,7,15,3,35,48,1,3,6,5,21,43,1,141,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,0.5138,0.5138,1,0,0
61,2.0,650,9224,0,154,305,75,116,2,21.28,0.926,0.915,0.195,0.141,0.176,-0.326,1.558,0.3133,1.5770,0.817,0.455,0.131,0.109,-0.005,53,1,26,0,0,0,32832.13,1280.542,14253.610,26.492,92.929,22.516,3097.969,2319.814,0.233,7001.077,5600.861,1418.932,2154.299,214.834,0.000113,0.000494,41,0,20,6,23,18,3708,26,5,12.434,466,86,65,0,0,65,0,755,189,157,4,0,153,0,3907,629,1,9568.085,7476.693,2.410,0.419,0.000,819.854,661.773,20.151,96,6,1,5,0,129,2962,415,3,8211.336,4742.787,32.235,1.805,6.082,647.904,687.315,9.036,52,7,0,7,0,163,1704,254,4,3046.195,1086.899,7.821,3.193,5.929,379.166,238.579,4.509,5,1,0,1,0,36,1644,212,3,2514.672,460.337,3.005,6.063,0.000,345.506,357.337,10.370,5,3,0,3,0,88,1278,145,4,1229.013,85.156,0.747,0.000,0.424,246.937,140.484,3.540,0,1,0,1,0,49,1020,111,0,955.000,11.108,0.000,0.000,0.000,209.323,110.695,2.111,0,3,0,3,0,123,0,0,0,0,2,0,0,1,0,0,0,0,2199,0,150,2351,46,163,30,0,0,0,0,0,5838,668,547,6560,945,605,117,0,0,0,0,0,1.869,7.770,850.077,135.358,0,0,0,78,31,209,1888,185,175,2,13,3,52,83,1,48,16,35,77,118,11,23,13,4,31,45,0,10,9,5,16,34,1,139,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,0.4308,0.4308,1,0,0
91,3.0,920,7236,0,155,571,73,121,2,31.74,0.981,0.995,0.203,0.139,0.146,-0.454,1.564,0.3120,1.7165,0.811,0.452,0.099,0.111,-0.011,44,11,32,0,0,0,42864.43,1277.088,23551.625,37.164,196.772,20.101,4418.027,3997.754,3.502,12995.417,10396.334,1417.908,2164.781,232.518,0.000130,0.000781,41,0,26,6,28,22,4449,2,4,15.638,443,71,69,2,3,64,0,916,302,265,5,1,254,5,7215,896,17,16862.155,13135.990,104.817,0.392,10.183,1558.929,1532.970,31.366,198,12,4,8,0,472,4971,680,11,14545.996,8256.951,59.207,3.629,0.000,1190.485,1326.987,7.172,93,16,4,12,0,557,1913,249,10,3080.137,1144.540,18.194,1.693,5.455,428.652,284.511,10.042,8,4,0,4,0,319,1685,222,0,2995.000,575.548,0.000,2.561,0.000,349.837,394.184,11.734,6,3,3,0,0,193,1237,121,0,995.000,68.243,0.000,6.085,0.000,239.270,193.391,5.702,0,1,0,1,0,68,961,61,1,462.541,4.709,0.120,0.000,0.000,195.487,119.326,1.644,0,1,0,1,0,62,0,1,0,0,0,0,0,3,0,0,0,0,2235,28,268,2321,60,311,30,0,0,0,0,0,8389,1268,849,9244,2174,1068,349,132,24,0,0,0,6.142,13.897,1758.605,313.492,0,0,0,79,37,252,2356,406,335,3,22,3,45,82,0,118,77,12,169,195,0,32,11,2,31,43,2,18,7,4,16,28,0,130,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,0.3783,0.3783,1,0,0
121,4.0,1448,4422,0,152,1109,69,118,3,45.45,1.046,1.108,0.182,0.127,0.118,-0.557,1.564,0.3109,1.9904,0.809,0.414,0.073,0.115,-0.021,91,48,46,0,0,0,62253.08,1309.923,44580.181,36.417,699.022,19.014,7439.336,8983.848,3.595,26229.397,20983.518,1965.688,2392.557,506.972,0.000149,-0.000244,122,0,39,7,43,37,7060,37,7,23.556,468,90,71,1,2,66,2,954,207,192,6,0,183,3,14448,1479,43,32723.427,25420.562,309.069,0.466,13.323,3251.470,4359.511,89.466,369,42,26,16,0,2161,10114,1253,37,29727.556,17610.788,233.435,6.862,6.209,2505.952,3307.420,40.575,237,27,10,17,0,1125,1984,164,4,2065.128,759.744,25.581,3.710,3.509,446.668,358.666,10.573,7,8,5,3,0,758,1688,188,1,2781.144,541.102,0.937,0.390,0.515,342.011,346.428,5.554,3,5,5,0,0,521,1188,64,0,497.500,34.284,0.000,1.432,0.000,231.203,226.229,4.364,0,3,1,2,0,321,954,37,0,295.000,2.924,0.000,0.000,0.000,194.503,142.721,2.916,0,1,0,1,0,115,1,0,0,0,3,0,0,3,0,0,0,0,2262,124,223,2382,79,377,30,0,0,0,0,0,14273,2880,2174,15181,5009,1657,922,441,201,0,0,0,15.402,14.581,4906.243,847.118,0,0,0,91,45,310,3260,913,580,14,16,5,32,85,0,373,202,16,142,375,1,33,22,3,28,32,0,23,3,3,16,24,0,122,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,0.3564,0.3564,1,0,0
151,5.0,1915,1842,67,154,1601,53,107,5,61.47,1.060,1.161,0.151,0.120,0.108,-0.612,1.545,0.3269,2.1475,0.816,0.338,0.046,0.115,-0.024,92,125,83,0,0,0,72534.05,1336.798,48347.834,36.040,825.294,18.889,11169.101,17732.594,6.045,27611.094,22088.876,2761.595,1570.603,677.536,0.000155,-0.001200,118,0,76,7,79,73,11243,11,7,14.237,424,87,74,2,0,61,11,900,241,235,13,10,197,15,24144,1587,45,36977.480,29117.539,425.799,0.930,10.771,5443.695,9150.524,176.917,428,115,66,49,0,5208,16726,1269,56,31026.955,18624.134,390.505,6.737,3.355,4179.019,7202.994,81.859,232,55,33,22,0,3013,1942,67,1,804.067,307.479,1.220,4.806,0.000,437.219,405.186,18.950,3,5,4,1,0,527,1409,53,0,835.000,164.101,0.000,1.243,0.000,276.514,294.563,7.363,2,10,9,1,0,1329,1010,63,5,543.969,40.634,0.695,8.087,0.111,196.466,184.651,2.471,0,10,7,3,0,1373,834,25,0,205.000,2.335,0.000,0.000,0.000,164.102,101.196,3.168,0,6,6,0,0,810,1,0,0,0,0,0,0,1,0,0,0,0,2227,263,116,2382,222,309,15,1,0,0,0,0,20702,6467,3090,23241,9759,3875,2122,1304,532,0,0,0,33.356,10.774,11938.387,1714.766,0,0,0,116,49,353,3098,1356,528,20,9,2,38,85,0,717,241,13,200,428,2,40,13,2,28,24,0,13,6,2,12,20,0,125,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.5036,0.4497,20,0,0
181,6.0,1817,762,67,152,1531,44,90,8,70.65,1.044,1.167,0.160,0.119,0.112,-0.631,1.550,0.3155,2.1796,0.832,0.257,0.040,0.116,-0.022,75,318,113,0,0,0,59150.25,1420.267,28697.190,31.761,690.680,18.467,12808.829,23263.987,7.482,13512.297,10809.838,3326.955,755.650,667.662,0.000112,-0.000148,94,0,107,6,103,97,13486,0,6,7.383,294,110,80,0,3,75,2,748,224,215,18,2,189,5,29537,934,47,22664.374,17754.242,420.711,2.884,2.587,6652.017,11975.270,220.909,221,211,146,65,0,11926,19010,726,33,17857.999,10660.444,251.798,7.459,3.755,4759.139,10088.816,105.047,106,186,149,37,0,12044,1687,34,6,436.770,139.583,16.031,2.188,1.041,375.731,380.168,13.204,0,15,12,3,0,1926,1277,27,6,439.064,89.476,1.949,11.847,0.000,248.701,202.809,5.790,2,4,2,2,0,503,782,7,2,128.196,9.593,0.191,0.000,0.000,155.638,99.690,4.658,0,5,5,0,0,847,654,5,0,55.000,0.455,0.000,0.000,0.000,131.956,58.750,3.765,0,4,4,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,2225,202,137,2317,352,158,30,30,0,0,0,0,24333,10211,2574,25751,12204,3587,2863,1971,420,0,0,0,40.007,6.475,17303.345,1534.746,0,0,0,142,68,460,1750,906,173,19,11,2,41,79,0,676,194,27,266,366,2,33,7,1,26,23,0,13,5,2,7,17,0,122,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1.0000,1.0000,11,11,11,0.5015,0.4410,21,0,0
211,7.0,1365,545,67,148,1113,31,73,7,89.39,1.018,1.144,0.177,0.122,0.128,-0.632,1.550,0.3174,2.1398,0.859,0.182,0.040,0.119,-0.015,55,466,85,0,4,0,43401.19,1487.990,14173.786,27.449,957.270,13.685,10430.845,17282.114,9.169,4298.617,3438.893,2173.037,113.519,569.876,0.000139,-0.000447,114,0,81,4,81,77,11000,0,4,13.184,227,56,53,2,0,49,2,691,175,161,8,3,144,6,25336,470,74,11600.408,8535.855,744.291,1.497,2.852,5676.410,9269.037,141.511,63,300,245,54,1,23123,14367,374,30,9346.921,5510.755,181.268,5.080,10.332,3564.200,7171.613,53.703,38,219,192,25,2,17078,1285,13,9,189.398,37.913,29.457,2.027,0.000,273.949,250.937,11.960,0,13,12,0,1,2027,1187,13,1,230.933,43.217,2.254,1.375,0.000,230.555,167.387,3.217,0,4,4,0,0,705,580,12,0,195.000,13.287,0.000,4.286,0.000,116.817,72.793,1.363,0,7,6,1,0,1367,505,7,0,87.500,0.345,0.000,0.000,0.000,95.279,39.440,2.440,0,6,5,1,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,2160,186,173,2311,299,195,30,12,18,0,0,0,19434,8129,2330,21229,7720,2567,2597,1168,322,0,0,0,31.107,8.357,11476.506,1106.047,0,0,0,151,73,462,903,301,93,17,15,2,38,76,0,382,147,36,215,330,3,25,9,2,17,20,0,7,5,1,4,14,0,116,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1.0000,1.0000,11,11,11,0.4955,0.3920,17,1,0
241,8.0,1093,562,67,144,877,20,52,6,115.89,1.001,1.131,0.172,0.116,0.143,-0.648,1.555,0.3127,2.1788,0.849,0.208,0.051,0.119,-0.014,35,306,49,0,4,0,36463.75,1536.147,12600.888,33.932,533.178,9.408,7796.302,11246.811,9.405,3491.668,2793.334,1010.611,97.977,248.967,0.000143,-0.001329,70,0,41,8,38,31,8569,3,8,13.590,187,53,50,9,0,41,0,478,89,84,4,1,79,0,19149,408,45,10098.277,7809.884,402.581,0.591,13.575,4288.094,6118.928,58.157,59,197,159,35,3,20120,10302,324,19,7892.796,4661.510,117.168,1.975,0.000,2528.659,4553.098,26.778,22,120,113,6,1,11885,914,10,1,148.633,54.492,1.089,0.815,0.000,191.695,174.830,7.322,0,11,11,0,0,1883,956,12,2,181.083,36.843,0.441,1.415,0.000,179.252,120.135,2.226,0,10,10,0,0,2181,432,3,0,22.500,1.059,0.000,15.546,0.015,85.515,53.258,2.538,0,5,5,0,0,1157,349,4,0,30.000,0.239,0.000,0.000,0.000,57.973,27.592,1.293,0,6,6,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,2123,223,172,2282,346,231,30,11,19,0,0,0,13525,4896,1858,16425,4651,2179,2152,736,236,0,0,0,37.659,8.774,6403.505,936.516,0,0,0,174,86,527,770,192,74,21,15,3,37,68,0,276,113,25,191,267,5,20,8,3,8,13,0,4,2,1,5,8,0,108,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1.0000,1.0000,9,9,9,0.4495,0.3922,13,0,0
271,9.0,943,671,67,148,745,14,36,5,131.78,0.992,1.120,0.168,0.114,0.159,-0.666,1.548,0.3142,2.2036,0.831,0.182,0.053,0.120,-0.009,40,208,31,0,1,0,32308.62,1513.465,12138.742,20.965,439.980,9.951,6371.373,9494.912,8.880,3734.601,2987.681,809.458,112.305,284.456,0.000077,-0.001817,64,0,28,3,26,23,7150,15,3,9.365,123,14,14,4,0,10,0,325,46,40,1,0,36,3,16226,429,36,10630.334,8371.031,327.288,0.384,3.285,3616.641,5653.806,29.832,59,130,112,17,1,14609,8057,247,11,6199.786,3624.579,99.179,2.634,6.080,1956.654,3434.171,25.000,24,85,74,11,0,11208,649,10,2,162.068,50.606,5.667,0.000,0.000,138.582,107.333,0.589,0,6,6,0,0,1107,686,10,0,180.000,36.923,0.000,0.911,0.000,124.573,95.596,1.391,0,10,10,0,0,2407,294,2,0,15.000,0.481,0.000,7.672,0.000,54.792,28.820,0.850,0,3,3,0,0,777,216,1,0,7.500,0.158,0.000,0.000,0.000,28.976,13.066,0.492,0,3,3,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,2071,251,165,2250,423,219,30,30,0,0,0,0,10034,3824,1404,14363,4419,2228,1731,453,133,0,0,0,45.522,7.244,5532.332,800.878,0,0,0,198,80,547,716,171,85,26,13,2,38,69,0,261,125,29,154,172,4,10,8,2,8,8,0,2,1,1,4,6,0,109,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1.0000,1.0000,8,8,8,0.4921,0.3664,12,2,0
301,10.0,872,870,56,157,681,8,26,6,143.43,0.984,1.107,0.164,0.112,0.176,-0.691,1.562,0.3154,2.2281,0.808,0.185,0.048,0.118,-0.006,54,155,15,0,0,0,31045.09,1597.724,12603.959,2.188,378.913,10.066,5609.453,8327.295,8.305,4012.922,3210.337,429.628,85.314,204.817,0.000103,-0.002571,48,0,15,0,15,15,5560,1,0,0.000,108,7,7,0,0,7,0,178,21,21,0,0,21,0,14661,448,29,10988.029,8778.042,240.548,0.424,0.000,3286.930,5468.158,18.067,60,93,85,8,0,12229,6607,251,11,6360.098,3695.629,130.007,1.764,0.000,1612.787,2543.021,14.595,29,60,54,6,0,7837,537,4,7,73.518,16.578,6.993,0.000,0.000,111.516,72.996,0.668,0,4,4,0,0,1066,411,6,0,62.500,10.746,0.000,0.000,0.000,70.166,75.423,0.231,0,6,6,0,0,1545,199,4,0,82.500,6.046,0.000,0.000,0.000,33.783,21.883,0.440,0,4,3,1,0,1163,155,2,0,15.000,0.215,0.000,0.000,0.000,20.244,4.847,0.099,0,2,2,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,2224,262,253,2350,431,280,30,14,16,0,0,0,7642,2831,1037,13341,4915,2012,1587,465,259,0,0,0,44.691,11.721,5043.166,719.815,0,0,0,192,123,613,729,173,76,24,21,1,41,70,0,253,87,22,124,191,4,9,4,1,6,6,0,2,0,0,1,5,0,112,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1.0000,1.0000,8,8,8,0.4945,0.3909,12,0,0
