tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
31,1.0,501,7694,0,145,183,73,100,0,12.34,0.829,0.836,0.226,0.172,0.204,-0.263,1.567,0.3278,1.4960,0.840,0.469,0.073,0.097,0.015,43,0,38,0,0,0,25259.92,1388.123,7781.058,69.533,75.453,14.564,2332.947,898.924,0.000,4892.362,3913.890,1839.266,853.495,196.076,0.000089,-0.000679,34,0,29,9,16,13,3747,28,9,13.560,805,68,48,8,0,40,0,1073,137,101,15,0,80,5,2572,327,4,5864.714,5372.232,30.173,0.165,4.781,491.584,230.680,22.705,97,8,0,8,0,72,1409,131,0,2155.000,1227.520,0.000,0.488,3.596,275.455,93.484,8.027,10,5,0,5,0,50,1352,107,0,1415.000,500.528,0.000,4.332,2.115,286.869,119.300,8.121,3,8,0,8,0,112,1771,166,2,1886.188,301.473,3.311,16.647,2.732,389.233,144.763,9.021,3,4,0,4,0,55,1134,120,0,1355.000,92.683,0.000,3.260,0.270,231.293,91.485,3.126,0,1,0,1,0,1,1144,113,0,1442.500,21.313,0.000,31.082,0.066,260.442,102.750,9.575,0,3,0,3,0,28,2,2,1,0,5,0,0,0,0,0,0,0,2166,21,19,2095,0,47,0,0,0,0,0,0,4677,171,344,4705,121,261,0,0,0,0,0,0,0.125,0.547,13.744,31.383,0,0,0,76,48,106,1044,51,97,1,5,60,41,7,31,25,17,40,73,10,18,6,12,45,14,4,19,7,5,29,15,3,14,139,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,0.3473,0.3473,1,0,0
61,2.0,681,6726,0,148,370,70,93,0,23.22,0.822,0.886,0.201,0.155,0.160,-0.500,1.571,0.3273,1.7703,0.840,0.493,0.084,0.089,0.022,60,0,41,0,0,0,31370.95,1344.514,13548.669,99.821,78.854,19.634,2886.769,1239.528,0.000,7969.637,6375.709,1929.109,1086.837,145.798,0.000112,-0.001626,16,0,35,6,14,11,5755,2,6,8.362,761,113,76,19,0,37,20,1030,113,89,6,3,74,6,6268,577,7,11738.634,10876.104,75.850,0.028,5.767,1050.787,547.219,106.742,185,17,0,17,0,341,1710,160,0,2810.000,1675.176,0.000,1.486,0.000,331.623,96.544,7.993,22,3,0,3,0,146,1224,97,0,1340.000,473.046,0.000,0.576,2.134,267.312,99.261,5.548,3,3,0,3,0,123,1650,149,3,1547.198,265.171,1.796,9.993,0.427,360.549,125.204,7.265,1,8,0,8,0,344,1110,96,0,965.000,64.619,0.000,8.006,0.000,226.401,77.018,3.763,0,0,0,0,0,0,1015,76,4,1065.745,14.794,0.452,71.368,0.034,226.839,76.369,28.631,0,4,0,4,0,170,0,0,1,0,1,0,0,1,0,0,0,0,2277,35,115,2146,0,102,0,0,0,0,0,0,5455,932,603,7513,1514,836,9,0,0,0,0,0,0.213,1.828,155.908,66.769,0,0,0,69,50,121,1208,307,224,2,10,61,39,5,31,132,45,112,52,3,26,17,10,35,14,2,15,12,9,25,12,4,8,136,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,0.3421,0.3421,1,0,0
91,3.0,1098,5256,0,151,777,73,97,0,28.02,0.805,0.968,0.183,0.158,0.115,-0.663,1.563,0.3333,2.0997,0.859,0.483,0.059,0.081,0.026,89,0,32,0,0,0,45270.78,1418.464,24545.486,63.734,146.876,22.334,4180.771,2065.427,0.000,15868.255,12694.604,1468.335,1084.222,155.451,0.000134,-0.001457,29,0,29,3,14,12,10207,0,3,8.232,727,119,87,16,0,68,3,998,118,104,3,0,92,9,13455,980,13,21590.746,19915.168,111.263,0.280,7.755,2158.290,1243.237,231.194,376,18,0,18,0,371,2652,273,9,5727.702,3546.061,33.486,0.000,0.000,511.374,137.567,3.630,60,5,0,5,0,232,1305,134,0,1810.000,631.704,0.000,1.828,0.000,286.901,94.630,5.512,6,2,0,2,0,162,1506,115,0,1037.500,182.159,0.000,0.725,0.478,331.085,117.017,5.089,0,3,0,3,0,214,1108,83,4,959.234,71.881,2.073,9.241,0.000,228.959,75.812,5.294,0,1,0,1,0,68,1031,85,3,1069.183,9.706,0.053,43.428,0.000,227.037,71.591,15.561,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,2395,80,181,2104,20,148,0,0,0,0,0,0,7308,2334,862,13718,6815,1054,31,0,29,0,0,0,0.759,2.812,585.263,95.541,0,0,0,64,54,126,1714,829,331,4,13,61,39,4,30,434,76,100,91,1,75,27,15,27,11,1,16,17,11,19,14,2,10,134,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,0.4390,0.4390,1,0,0
121,4.0,1796,3221,0,153,1472,75,96,3,34.69,0.796,1.043,0.172,0.159,0.086,-0.748,1.585,0.3182,2.3880,0.811,0.438,0.047,0.076,0.030,102,13,83,0,0,0,66746.55,1417.464,41177.665,89.170,336.790,24.622,6917.163,3929.518,0.397,27815.961,22252.769,3143.706,1324.236,330.316,0.000161,-0.000538,42,0,78,5,53,49,19751,2,5,21.142,793,121,107,17,0,90,0,1000,220,159,21,0,137,1,28071,1520,25,36014.911,33032.530,270.945,0.172,5.080,4405.342,2650.557,524.622,648,80,6,74,0,2280,5113,496,7,11739.559,7362.518,59.171,1.004,13.056,958.888,275.482,14.749,131,3,0,3,0,212,1419,80,4,1028.908,368.842,2.699,5.775,2.187,305.672,110.055,11.218,3,1,1,0,0,110,1520,97,1,1272.527,211.536,0.299,15.220,0.000,335.955,107.303,12.817,2,5,5,0,0,527,1146,76,3,1057.390,67.988,1.201,6.172,0.819,238.584,73.990,6.872,1,0,0,0,0,0,1055,50,0,707.500,12.202,0.000,39.685,0.000,236.634,66.240,14.164,0,1,0,1,0,96,0,0,1,0,1,1,0,1,0,0,0,0,2451,116,233,2101,44,220,0,0,0,0,0,0,10472,2805,2414,27766,18954,1496,86,26,51,0,0,0,1.447,3.789,1490.946,180.570,0,0,0,104,63,154,2356,1375,449,7,18,62,34,3,29,934,137,205,108,0,88,38,13,22,12,1,10,24,13,17,11,1,9,128,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,0.5585,0.5585,1,0,0
151,5.0,2197,1577,29,151,1878,69,99,14,53.60,0.800,1.074,0.187,0.165,0.078,-0.763,1.603,0.3115,2.4722,0.815,0.417,0.032,0.076,0.030,136,33,190,0,0,0,74654.00,1421.688,34377.929,151.243,412.297,20.306,9777.895,5417.231,10.160,22070.567,17656.454,6303.437,1521.810,598.766,0.000151,0.000569,39,0,180,10,127,122,27167,1,10,31.436,776,202,172,21,0,149,2,1014,234,208,43,0,165,0,41183,1350,29,30201.095,27137.961,395.344,0.956,25.460,6524.247,3601.897,713.813,471,186,28,158,0,8227,9036,443,2,10658.749,6764.866,13.839,3.001,0.000,1703.892,597.330,19.867,139,18,2,16,0,861,1557,40,2,619.048,196.797,1.226,3.855,1.540,331.115,121.194,11.890,3,0,0,0,0,0,1400,63,0,787.500,130.586,0.000,43.357,4.379,305.993,90.116,26.415,1,2,0,2,0,275,1112,26,0,475.000,24.297,0.000,19.682,0.000,231.010,61.565,12.840,0,5,2,3,0,667,1066,41,5,663.698,12.362,0.034,48.956,0.057,242.281,64.400,40.194,1,2,1,1,0,157,0,1,0,0,0,0,0,0,0,0,0,0,2507,175,246,2108,91,307,0,0,0,0,0,0,15255,5310,2876,39978,25325,5994,121,60,29,0,0,0,3.015,3.681,2125.796,535.708,0,0,0,93,71,181,1989,621,732,8,19,57,36,3,28,937,423,298,161,9,50,49,5,22,17,0,6,31,6,14,10,2,6,124,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1.0000,1.0000,11,11,11,0.4654,0.4945,16,0,0
181,6.0,2318,555,29,152,2011,62,93,19,71.10,0.790,1.088,0.192,0.168,0.077,-0.771,1.607,0.3120,2.5071,0.809,0.349,0.026,0.075,0.031,108,61,256,0,3,0,71309.68,1435.797,25301.844,158.285,653.486,20.110,11391.850,6350.296,33.671,15334.898,12267.918,8017.640,522.950,856.860,0.000233,0.001041,66,0,252,4,187,183,30006,2,4,27.736,742,173,170,34,0,133,3,1008,262,235,40,0,185,10,47524,1028,49,23797.554,20753.436,588.790,2.091,20.560,7642.565,4311.459,642.607,356,273,45,225,3,17032,11659,287,12,6839.309,4352.671,51.545,3.130,7.176,2211.502,899.651,46.010,80,30,5,25,0,1750,1576,18,1,312.914,100.300,0.902,3.474,0.000,343.755,111.828,13.148,0,2,2,0,0,223,1340,27,1,308.458,45.435,8.085,43.145,0.000,301.799,87.660,20.195,0,4,3,1,0,668,1018,12,1,155.727,9.051,0.930,21.096,0.000,217.179,52.579,10.475,0,3,2,1,0,441,971,12,0,160.000,2.762,0.000,57.614,0.000,226.071,53.031,49.133,0,4,4,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,2471,149,313,2091,90,342,0,0,0,0,0,0,17776,7931,2744,46162,18902,11794,150,42,22,0,0,0,2.644,3.928,1702.697,995.474,0,0,0,112,85,178,1397,315,448,8,25,57,34,2,26,660,495,531,228,32,65,41,13,16,16,1,6,29,6,12,8,3,4,119,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1.0000,1.0000,10,10,10,0.4130,0.3528,16,0,0
211,7.0,2142,292,29,149,1865,51,77,32,102.66,0.779,1.090,0.185,0.165,0.079,-0.778,1.614,0.3083,2.5267,0.813,0.342,0.025,0.075,0.032,70,154,210,0,7,0,60762.79,1433.850,14222.247,199.871,739.363,11.972,11164.501,6883.615,47.826,6699.361,5359.489,6150.719,242.055,574.268,0.000130,0.000726,68,0,202,8,125,117,28679,0,8,34.784,683,160,150,42,0,106,2,941,243,237,49,0,188,0,47627,574,58,14788.260,12685.146,656.611,1.317,24.968,7594.133,4881.734,494.622,176,272,106,160,6,24460,11549,93,10,2335.654,1407.056,82.752,2.015,7.293,2200.072,1066.210,52.863,14,64,25,38,1,5377,1374,15,0,235.000,83.253,0.000,2.343,2.523,291.201,94.845,17.022,0,10,10,0,0,1664,1194,10,0,110.000,19.601,0.000,54.223,0.000,261.104,74.732,19.257,0,6,5,1,0,1200,841,3,0,40.000,2.043,0.000,16.182,0.000,179.165,39.072,14.877,0,7,4,3,0,1229,848,4,0,30.000,0.252,0.000,89.006,0.000,189.835,44.008,33.223,0,4,4,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,2436,273,409,2080,129,382,0,0,0,0,0,0,17252,7096,2651,46056,12490,11065,125,30,5,0,0,0,3.572,4.632,1137.146,867.303,0,0,0,149,83,209,704,143,179,17,26,52,26,3,25,555,329,477,344,26,134,35,15,11,10,0,6,26,7,7,7,1,3,106,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1.0000,1.0000,10,10,10,0.4237,0.3357,14,0,0
241,8.0,1866,276,29,150,1620,35,61,37,127.39,0.768,1.088,0.174,0.163,0.084,-0.788,1.610,0.3192,2.5600,0.793,0.300,0.026,0.075,0.033,63,233,147,0,7,0,51379.86,1450.609,10244.915,144.973,686.672,10.223,9708.370,6129.829,62.090,3848.703,3078.962,3955.091,152.033,446.281,0.000142,0.000204,81,0,140,7,86,80,24390,5,7,24.496,606,152,141,36,0,100,5,772,155,148,28,0,120,0,42459,408,57,10424.429,9010.044,597.283,0.914,23.203,6682.355,4509.306,351.795,90,289,157,125,7,32972,9978,73,10,1853.850,1122.337,82.067,1.101,0.000,1886.425,929.184,23.256,13,59,48,11,0,6163,1118,13,1,233.284,77.834,4.770,1.317,1.288,219.996,90.020,8.184,0,6,5,1,0,1217,905,11,1,107.242,17.233,1.140,24.703,0.000,190.255,46.900,15.604,0,10,8,2,0,1923,657,3,1,42.062,2.236,0.205,9.701,0.000,134.348,29.599,6.828,0,8,7,1,0,1623,699,4,6,75.612,0.339,1.207,82.741,0.005,148.545,36.132,33.569,0,8,8,0,0,1847,0,0,0,0,0,0,0,0,0,0,0,0,2482,411,364,2045,148,455,0,0,0,0,0,0,14924,5311,1852,40821,13334,6430,71,30,7,0,0,0,4.849,4.557,1108.958,488.299,0,0,0,138,105,259,518,163,97,20,26,51,21,5,27,612,216,421,197,27,147,35,6,7,9,0,4,14,6,2,8,3,2,104,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1.0000,1.0000,8,8,8,0.4602,0.3897,14,1,0
271,9.0,1614,331,29,140,1399,26,49,30,142.98,0.763,1.084,0.162,0.166,0.087,-0.796,1.603,0.3117,2.5731,0.792,0.321,0.028,0.075,0.032,54,188,117,0,9,0,43794.27,1423.763,8729.725,108.816,490.910,9.399,8282.987,5219.067,62.046,2171.279,1737.023,3253.264,218.073,378.197,0.000110,-0.000355,78,0,102,15,76,66,20943,19,15,32.699,492,125,109,26,3,78,1,632,128,124,16,0,108,0,36915,369,45,9141.765,7869.866,424.203,0.333,22.193,5774.706,3857.295,257.087,55,227,128,92,7,29400,8416,54,10,1343.095,806.333,51.203,0.590,0.000,1586.528,829.112,10.099,2,51,42,7,2,7189,966,3,2,68.832,20.649,3.886,3.118,8.342,182.303,91.775,10.363,0,5,4,1,0,948,646,4,0,30.000,5.975,0.000,12.110,1.024,130.650,34.631,7.403,0,7,6,1,0,1614,410,4,0,47.500,1.987,0.000,4.778,1.119,78.688,17.878,5.902,0,5,5,0,0,1255,493,2,2,18.074,0.146,0.055,55.188,0.020,107.744,26.312,25.311,0,4,3,1,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,2434,474,293,1844,190,429,0,0,0,0,0,0,12455,4733,1480,35331,15801,4676,60,55,5,0,0,0,5.319,4.057,1332.664,394.782,0,0,0,153,109,237,444,156,82,23,23,50,23,2,19,657,165,243,147,9,178,22,7,9,4,0,7,15,3,3,3,1,1,94,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1.0000,1.0000,6,6,6,0.5031,0.4215,12,0,0
301,10.0,1402,419,29,142,1196,18,46,26,150.98,0.762,1.070,0.142,0.158,0.095,-0.805,1.603,0.3105,2.5505,0.783,0.310,0.029,0.075,0.032,40,207,95,0,6,0,40343.36,1442.484,9945.785,51.921,371.835,9.510,7049.341,4364.054,48.211,3374.903,2699.922,2266.744,174.704,313.068,0.000088,-0.000865,77,0,92,3,66,64,17880,45,3,3.306,374,67,59,20,0,39,0,597,114,107,19,0,84,4,31822,417,26,10170.367,8920.509,277.416,0.611,0.000,4955.369,3284.631,192.493,87,228,147,77,4,31523,6746,58,5,1499.351,902.631,28.645,1.505,0.000,1268.282,657.360,9.365,4,66,49,15,2,10958,856,13,1,318.010,97.685,10.057,2.507,1.883,158.138,72.827,13.508,0,2,2,0,0,445,556,2,0,15.000,2.239,0.000,7.847,1.422,108.301,32.476,3.038,0,1,1,0,0,287,299,4,0,30.000,2.086,0.000,11.564,0.000,58.372,12.185,6.516,0,5,5,0,0,1444,385,4,0,30.000,0.179,0.000,24.580,0.000,82.366,20.744,15.647,0,3,3,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,2521,469,357,1709,301,391,0,0,0,0,0,0,10429,4207,1286,30161,14666,3755,74,50,10,0,0,0,5.476,4.870,1256.374,329.338,0,0,0,201,125,265,503,181,105,28,26,45,27,1,15,561,149,224,119,13,130,19,7,9,8,1,2,8,3,2,3,1,1,88,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1.0000,1.0000,5,5,5,0.4355,0.4412,11,0,0
