tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
1831,61.0,1420,117,12,492,927,0,1,210,412.59,0.972,1.041,0.122,0.029,0.295,-0.859,1.641,0.3418,2.8819,0.773,0.010,0.008,0.154,-0.100,49,88,18,0,31,0,43329.42,3829.458,10314.465,16.620,1147.295,8.897,9217.880,4137.244,359.200,3554.771,2843.817,692.120,3.036,234.979,0.000109,-0.036328,255,0,10,8,17,10,11700,89,7,16.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28556,474,166,13095.635,10234.507,1114.789,0.086,16.045,7709.569,3915.138,111.621,67,125,87,10,28,46411,30,2,0,50.000,30.158,0.000,0.000,0.000,10.073,5.761,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.121,0.167,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12095,3815,3770,2294,1128,603,180,28,61,0,0,0,2321,662,515,23860,7566,6623,2435,311,565,0,0,0,30.193,29.355,887.936,823.344,1,39,0,87,122,283,487,85,118,166,155,2,88,81,0,268,237,1,158,263,0,1,0,0,0,0,0,0,0,0,0,0,0,162,2,7,0,0,0,0,0,396,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9304,0.9447,8,7,7,0.4167,0.3493,9,0,0
1861,62.0,1392,140,12,507,884,0,1,192,365.63,0.961,1.032,0.124,0.029,0.309,-0.861,1.643,0.3460,2.9021,0.743,0.014,0.009,0.155,-0.102,62,88,16,0,21,0,43242.38,3908.346,10754.331,31.958,1037.618,10.766,8920.388,3963.973,313.169,3908.671,3126.937,578.138,22.586,201.690,0.000141,-0.037497,224,0,6,10,15,5,10586,71,10,28.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27012,494,153,13516.918,10652.361,1014.752,0.065,28.761,7367.805,3756.700,93.144,71,114,88,6,20,38702,30,4,0,100.000,60.315,0.000,0.000,0.000,10.089,6.263,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.121,0.152,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12520,3838,4181,2307,1123,568,180,19,90,0,0,0,2057,600,502,22404,6787,6364,2611,367,703,0,0,0,30.419,31.370,818.416,827.100,3,29,0,80,126,324,507,84,124,163,169,2,95,78,0,247,260,0,137,240,0,1,0,0,0,0,0,0,0,0,0,0,0,164,5,6,0,0,0,0,0,363,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9074,0.9595,7,5,7,0.4176,0.3461,9,0,0
1891,63.0,1379,160,12,519,859,0,1,172,372.42,0.955,1.032,0.124,0.029,0.319,-0.862,1.643,0.3468,2.9618,0.746,0.021,0.023,0.156,-0.103,65,80,11,0,22,0,44854.71,3965.007,12033.743,8.836,1188.599,10.792,8673.934,3876.421,277.785,4151.653,3321.323,409.027,96.298,231.461,0.000149,-0.036404,286,0,7,4,11,7,9859,115,4,8.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25814,554,170,15189.185,12017.760,1171.904,0.124,8.712,7079.965,3673.334,88.536,81,106,80,7,19,39110,30,0,0,0.000,0.000,0.000,0.000,0.000,10.149,4.629,0.000,0,0,0,0,0,0,30,0,1,2.605,0.000,1.087,0.000,0.000,2.118,0.137,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12848,3788,4419,2342,1122,596,180,19,90,0,0,0,1867,464,485,21157,6054,6032,2850,386,804,0,0,0,30.326,33.533,750.105,814.275,2,33,0,98,152,329,559,88,137,164,171,0,95,89,0,220,244,0,137,258,0,1,0,0,0,0,0,0,0,0,0,0,0,172,4,8,0,0,0,0,0,375,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8960,0.9369,7,6,6,0.4224,0.3348,8,0,0
1921,64.0,1428,123,12,545,882,0,1,156,413.12,0.950,1.032,0.120,0.029,0.323,-0.863,1.650,0.3459,2.9717,0.734,0.009,0.020,0.157,-0.103,66,67,8,0,14,0,47195.27,4197.427,13095.856,6.939,1065.991,10.531,8847.417,4071.193,246.281,5655.540,4524.432,309.238,139.181,215.241,0.000164,-0.035358,302,0,6,2,8,6,10022,134,2,6.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26100,605,167,16293.862,13067.482,1043.843,0.125,6.814,7186.836,3847.352,106.725,107,84,66,6,12,34488,30,0,1,9.177,0.000,5.535,0.000,0.000,10.250,4.511,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.121,0.188,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13440,3870,4494,2381,1124,695,180,19,90,0,0,0,1703,418,532,21382,5801,6028,3075,326,744,0,0,0,31.136,34.076,729.199,827.093,3,24,0,97,136,342,612,97,154,174,177,1,106,87,0,223,257,1,140,261,0,1,0,0,0,0,0,0,0,0,0,0,0,177,9,8,0,0,0,0,0,385,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8805,0.9518,7,5,7,0.3894,0.2988,8,0,0
1951,65.0,1476,139,12,572,903,0,1,129,420.10,0.946,1.033,0.120,0.027,0.329,-0.864,1.660,0.3520,3.0065,0.735,0.010,0.022,0.159,-0.103,60,51,9,0,19,0,49729.89,4546.640,13053.036,7.675,1402.533,10.963,9039.142,4098.186,217.469,5165.822,4132.658,371.461,74.576,238.728,0.000124,-0.035065,308,0,8,1,8,7,9831,105,1,6.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26548,595,203,16436.952,12984.805,1373.449,0.117,6.578,7314.179,3877.594,98.648,96,75,51,8,16,28013,30,0,0,0.000,0.000,0.000,0.000,0.000,10.408,4.204,0.000,0,0,0,0,0,0,30,1,0,7.500,3.129,0.000,0.000,0.000,2.123,0.169,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14115,4242,4420,2395,1057,780,180,5,105,0,0,0,1712,468,510,21488,5899,6679,3408,504,809,0,0,0,33.147,34.010,782.125,883.387,1,20,0,120,148,356,608,122,152,180,179,1,109,103,0,234,285,1,149,234,0,1,0,0,0,0,0,0,0,0,0,0,0,198,8,7,0,0,0,0,0,365,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8839,0.9656,6,4,6,0.3837,0.3312,8,0,0
1981,66.0,1552,137,12,600,951,0,1,129,410.60,0.948,1.042,0.121,0.027,0.329,-0.866,1.660,0.3589,3.0557,0.718,0.022,0.021,0.160,-0.104,86,62,10,0,10,0,53305.74,5004.413,14467.168,10.716,1650.216,9.815,9491.661,4346.747,195.786,6544.094,5235.275,224.833,61.701,276.904,0.000130,-0.034946,307,0,6,4,10,6,9925,71,4,10.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27722,661,236,18365.312,14417.159,1630.764,0.061,10.655,7674.969,4105.208,114.136,125,77,61,6,10,28464,30,0,0,0.000,0.000,0.000,0.000,0.000,10.559,4.034,0.000,0,0,0,0,0,0,30,1,0,7.500,3.129,0.000,0.000,0.000,2.123,0.189,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14942,4441,4709,2531,1129,753,180,0,119,0,0,0,1646,511,390,22263,6382,6271,3873,523,990,0,0,0,34.180,37.611,852.642,860.952,6,27,0,119,135,416,672,133,126,188,195,1,114,102,0,251,274,0,161,265,0,1,0,0,0,0,0,0,0,0,0,0,0,196,14,7,0,0,0,0,0,409,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8869,0.9395,6,4,6,0.4046,0.3218,8,0,0
2011,67.0,1669,120,12,623,1045,0,1,123,406.63,0.957,1.067,0.119,0.027,0.322,-0.868,1.664,0.3525,3.1073,0.734,0.019,0.022,0.163,-0.105,74,39,11,0,14,0,58217.83,5446.657,16938.789,10.062,1612.945,11.129,10194.211,4782.156,184.277,7602.164,6081.731,358.011,171.781,272.550,0.000143,-0.034601,293,0,6,5,11,6,10712,74,5,10.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29862,770,219,21053.547,16866.611,1587.063,0.030,10.033,8319.989,4521.248,129.990,151,57,39,6,12,20069,30,0,0,0.000,0.000,0.000,0.000,0.000,10.696,5.002,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.121,0.164,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15453,4461,4995,2651,1198,836,180,0,99,0,0,0,1508,499,420,23893,6706,7071,4521,729,1116,0,0,0,33.569,40.808,923.365,973.911,4,31,0,141,157,466,781,136,185,194,201,1,124,103,0,263,305,3,142,332,0,1,0,0,0,0,0,0,0,0,0,0,0,204,18,6,0,0,0,0,0,447,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8945,0.9083,7,5,3,0.3951,0.3361,8,0,0
2041,68.0,1780,124,12,658,1121,0,1,113,371.45,0.961,1.078,0.120,0.029,0.321,-0.871,1.672,0.3485,3.1242,0.716,0.015,0.020,0.164,-0.106,84,59,18,0,9,0,62466.61,5996.195,17426.042,22.184,2015.978,12.613,11061.302,5258.287,170.446,8081.998,6465.599,601.316,143.095,344.797,0.000218,-0.033650,334,0,9,9,18,9,11774,76,9,22.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32535,793,258,22106.450,17366.194,1996.014,0.124,22.061,9110.627,4977.675,144.658,153,76,59,9,8,23041,20,0,0,0.000,0.000,0.000,0.000,0.000,7.208,3.036,0.000,0,1,0,0,1,660,30,0,0,0.000,0.000,0.000,0.000,0.000,2.119,0.178,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16225,4968,4933,2716,1259,846,180,0,102,0,0,0,1453,496,381,25855,7287,7559,5277,1117,1179,0,0,0,36.559,39.615,1045.097,1055.081,1,15,0,131,209,472,808,133,193,220,195,1,112,130,0,289,363,2,152,315,0,1,0,0,0,0,0,0,0,0,0,0,0,219,18,6,0,0,0,0,0,455,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9182,0.9458,8,6,7,0.3843,0.3329,8,0,0
2071,69.0,1923,140,12,703,1219,0,1,114,324.29,0.964,1.088,0.121,0.029,0.320,-0.872,1.672,0.3554,3.1468,0.701,0.013,0.013,0.165,-0.106,90,66,6,0,7,0,67097.74,6542.514,18624.806,3.288,2501.466,10.775,11982.069,5763.649,162.358,9122.263,7297.811,200.792,162.913,443.245,0.000140,-0.034058,447,0,5,1,6,5,12305,116,1,3.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35281,850,331,23984.953,18558.896,2453.082,0.092,3.196,9920.255,5432.775,189.598,175,77,66,5,6,22112,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.118,0.179,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17423,5461,4978,2746,1268,881,180,0,102,0,0,0,1405,369,393,28077,7762,7987,5829,1371,1328,0,0,0,40.346,38.386,1131.950,1140.138,3,44,0,166,200,515,865,165,194,229,205,3,127,139,0,346,309,0,198,366,0,1,0,0,0,0,0,0,0,0,0,0,0,241,21,7,0,0,0,0,0,531,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9309,0.9241,8,6,7,0.3606,0.3205,8,0,0
2101,70.0,2077,128,11,752,1324,0,1,125,320.47,0.969,1.095,0.120,0.031,0.318,-0.872,1.672,0.3578,3.1435,0.665,0.008,0.018,0.166,-0.107,93,63,12,0,7,0,72834.23,7109.454,21201.854,4.161,3031.877,11.125,13003.015,6287.492,163.642,9698.339,7758.671,415.806,219.606,549.743,0.000189,-0.032532,624,0,9,3,11,9,13250,215,2,3.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38247,970,409,27561.329,21129.469,2962.044,0.176,3.584,10794.116,5938.875,196.248,183,78,63,9,6,23332,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.116,0.154,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18807,5915,5415,2887,1381,922,180,0,86,0,0,0,1332,289,401,30490,8234,8836,6455,1461,1362,0,0,0,44.970,40.413,1211.236,1257.290,4,21,0,173,234,565,984,167,254,254,224,2,120,152,0,345,362,0,204,413,0,1,0,0,0,0,0,0,0,0,0,0,0,248,21,5,0,0,0,0,0,582,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9023,0.9508,8,4,7,0.3740,0.3368,8,0,0
2131,71.0,2272,108,11,787,1484,0,1,135,311.84,0.984,1.113,0.119,0.030,0.309,-0.873,1.675,0.3635,3.1498,0.695,0.014,0.013,0.168,-0.106,66,57,10,0,5,0,79764.32,7891.961,23818.714,8.370,3492.150,11.035,14230.409,6951.575,181.369,11364.834,9091.868,350.446,255.054,547.143,0.000190,-0.030921,625,0,6,4,9,6,14491,161,3,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41985,1090,464,30956.820,23732.286,3436.003,0.182,7.745,11899.129,6539.759,250.294,228,68,57,6,5,21984,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.114,0.153,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19979,6378,5761,2962,1387,981,180,0,58,0,0,0,1267,313,372,33576,9115,9941,7172,1572,1504,0,0,0,48.816,41.794,1328.109,1425.773,8,44,0,184,255,645,1104,192,267,264,227,1,133,162,0,379,438,1,245,421,0,1,0,0,0,0,0,0,0,0,0,0,0,263,24,9,0,0,0,0,0,623,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9017,0.9486,7,4,5,0.3567,0.3427,8,0,0
2161,72.0,2462,96,11,836,1626,0,0,149,315.19,0.992,1.123,0.119,0.030,0.305,-0.873,1.678,0.3583,3.1456,0.693,0.017,0.016,0.169,-0.107,70,70,10,0,6,0,86192.67,8894.435,24622.300,19.569,3982.904,11.845,15707.127,7719.849,205.963,11546.954,9237.563,285.655,263.276,616.691,0.000199,-0.031107,713,0,1,9,9,1,15332,152,8,19.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46589,1126,561,32445.971,24548.145,3886.589,0.008,19.343,13260.191,7254.872,291.134,217,75,69,1,5,20222,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,5,0,0,0.000,0.000,0.000,0.000,0.000,0.352,0.028,0.000,0,1,1,0,0,397,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21075,6642,6124,3061,1387,909,182,0,33,0,0,0,1246,307,402,37507,9603,11047,7841,1926,1805,0,0,0,51.101,43.027,1436.302,1606.943,7,41,0,183,286,664,1145,193,290,268,249,1,134,184,0,429,447,4,305,441,0,0,0,0,0,0,0,0,0,0,0,0,0,284,25,10,0,0,0,0,0,689,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9261,0.9374,8,4,8,0.3614,0.3565,8,0,0
2191,73.0,2654,107,11,889,1765,0,0,155,301.93,0.999,1.132,0.120,0.030,0.303,-0.875,1.681,0.3643,3.1529,0.658,0.012,0.017,0.170,-0.109,81,82,12,0,9,0,93724.51,9879.694,27080.161,12.520,4514.518,14.574,17113.646,8384.093,211.766,12360.330,9888.264,413.922,159.383,685.662,0.000165,-0.031145,738,0,7,5,11,6,16774,94,5,10.530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50676,1238,644,35828.090,27013.511,4453.158,0.092,10.530,14520.628,7881.049,319.206,234,95,82,7,6,26002,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22490,6714,6835,3200,1410,964,220,14,23,0,0,0,1322,296,358,40708,10363,12101,8646,2273,2132,0,0,0,51.530,47.424,1570.428,1759.897,6,48,0,236,315,715,1255,238,310,279,269,5,149,187,0,452,535,0,271,507,0,0,0,0,0,0,0,0,0,0,0,0,0,310,28,3,0,0,0,0,0,730,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9514,0.9155,8,6,6,0.3612,0.3289,8,0,0
2221,74.0,2867,106,11,934,1933,0,0,172,277.55,1.008,1.144,0.119,0.031,0.298,-0.874,1.685,0.3637,3.1654,0.648,0.015,0.016,0.171,-0.110,106,74,20,0,9,0,100584.47,10613.417,28863.628,32.442,5021.874,10.659,18746.462,9359.177,238.377,13297.383,10637.906,678.532,175.016,792.486,0.000194,-0.030277,828,0,6,14,20,6,18153,119,14,32.290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55562,1322,709,38489.782,28799.094,4905.187,0.152,32.290,16019.054,8799.651,362.942,257,89,74,6,9,18449,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23875,6983,7311,3347,1568,1035,152,30,24,0,0,0,1227,249,468,44939,11024,13714,9396,2451,2517,0,0,0,53.793,51.968,1687.650,2028.585,3,48,0,242,305,789,1337,242,311,290,293,1,135,215,0,498,587,1,263,584,0,0,0,0,0,0,0,0,0,0,0,0,0,316,30,5,0,0,0,0,0,796,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9461,0.9307,7,6,6,0.3626,0.3370,8,0,0
